name,value_known,value_curve_ref,value_default,value_unresolved_reason,table,source,note,provenance_origin,provenance_dev_name,provenance_source,provenance_source_authority
DM_WinterWitch.ChannelAoeDamage.Debuff.OverflowExplosion.PrimaryAttributeCoefficient,5.06,,,,DungeonModifiers,base,,datamine,,,producer_bound
DM_WinterWitch.ChannelAoeDamage.PostAbilityPadding,4.0,,,,DungeonModifiers,base,WINTERBANE,datamine,,,producer_bound
DM_WinterWitch.SwitchPhaseBubble.InitialMaxCooldown,34.0,,,,DungeonModifiers,base,,datamine,,,producer_bound
DM_WinterWitch.SwitchPhaseBubble.InitialMinCooldown,34.0,,,,DungeonModifiers,base,SWITCH TO RUNE PHASE -> only changes phase then the bottom abilities are cast in sequence,datamine,,,producer_bound
DM_WinterWitch.SwitchPhaseBubble.MaxCooldown,36.0,,,,DungeonModifiers,base,,datamine,,,producer_bound
DM_WinterWitch.SwitchPhaseBubble.MinCooldown,36.0,,,,DungeonModifiers,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.Angle,60.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.CastingDuration,2.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.Cooldown,25.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.Duration,0.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.KnockbackForce,2000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.MaxInitialCooldown,25.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.MaxRadius,1900.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.MaxRange,1800.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.MinInitialCooldown,8.0,,,,AC_DemonicRitual,base,BARBED ROOT - GROUND SLAM,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.StartRadius,250.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.StrengthCoefficient,4.89,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.CastedSlam.WaveThickness,250.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.ChannelDuration,999.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.ChannelRadius,6000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.ChannelingTickInterval,1.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.Cooldown,0.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.DamageIntellectCoefficient,0.85,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.InterruptCooldown,12.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.MinRange,800.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.ChanneledAoe.PreCastTime,1.5,,,,AC_DemonicRitual,base,BARBED ROOT - THORN BARRAGE,datamine,,,producer_bound
DR_BarbedRoot.Grip.CastTime,2.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.InitialMaxCooldown,20.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.InitialMinCooldown,5.0,,,,AC_DemonicRitual,base,Disabled - Axel,datamine,,,producer_bound
DR_BarbedRoot.Grip.MaxCooldown,24.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.MaxRange,2500.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.MinCooldown,24.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.MinRange,1000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.PrePullDelay,2.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.PullSpeed,5000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.Slow.Duration,4.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.Grip.Slow.MovementSpeedMultiplier,0.35,,,,AC_DemonicRitual,base,65% slowed,datamine,,,producer_bound
DR_BarbedRoot.Grip.StrengthCoefficient,3.45,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.MeleeAutoAttack.AgilityCoefficient,2.67,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.MeleeAutoAttack.Cooldown,3.0,,,,AC_DemonicRitual,base,BARBED ROOT - MELEE AUTO ATTACK,datamine,,,producer_bound
DR_BarbedRoot.MeleeAutoAttack.MaxRange,1000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.RangedAutoAttack.AgilityCoefficient,1.78,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.RangedAutoAttack.Cooldown,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.RangedAutoAttack.InitialMaxCooldown,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BarbedRoot.RangedAutoAttack.InitialMinCooldown,0.0,,,,AC_DemonicRitual,base,Disabled - Axel,datamine,,,producer_bound
DR_BarbedRoot.RangedAutoAttack.MaxRange,4000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.Cooldown,15.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.Damage.StrengthCoefficient,1.49,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.InitialMaxCooldown,14.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.InitialMinCooldown,5.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.MaxRange,500.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.Pie.AngleWidth,70.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.Pie.Height,500.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.Pie.MaxRadius,600.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.AOECone.Pie.MinRadius,0.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.AfterJumpConeAngle,70.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.AfterJumpConePostAbilityDelay,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.AfterJumpConeRange,600.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.CastTime,0.35,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.Cooldown,32.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.DistanceBehindTarget,300.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.InitialMaxCooldown,24.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.InitialMinCooldown,5.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.MaxRange,3000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.JumpBehind.MinRange,400.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.MeleeAutoAttack.Cooldown,1.8,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.MeleeAutoAttack.MaxRange,500.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BloodfangMauler.MeleeAutoAttack.StrengthCoefficient,1.18,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLEader.ResizingAoeCircles.GoalReachRadius,500.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Beam.BeamLifeSpan,12.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Beam.MaxRange,3000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Beam.Radius,2000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ChosenForSacrifice.InitialMaxCooldown,8.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ChosenForSacrifice.InitialMinCooldown,8.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ChosenForSacrifice.MaxCooldown,80.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ChosenForSacrifice.MinCooldown,80.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ChosenForSacrifice.NumberofChosen,4.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ChosenForSacrifice.WalkOffset,0.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ChosenRitualistSizeBuff,1.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.CastTime,5.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.InRangeMagnitude,1.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.InitialMaxCooldown,10.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.InitialMinCooldown,10.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.IntellectCoefficient,11.05,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.MaxCooldown,25.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.MinCooldown,25.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.NotInRangeMagnitude,0.4,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Defile.Radius,1200.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.CastingDuration,4.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.Cooldown,34.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.Hook.CollisionRadius,100.0,,,,AC_DemonicRitual,base,in cm,datamine,,,producer_bound
DR_BossCultLeader.Grip.InitialCooldown,27.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.MaxRange,7000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.MinRange,1500.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.PullSpeedCentimetersPerSecond,5000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.Slow.Duration,4.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.Grip.Slow.MovementSpeedMultiplier,0.35,,,,AC_DemonicRitual,base,65% slowed,datamine,,,producer_bound
DR_BossCultLeader.Grip.StrengthCoefficient,7.11,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.MeleeAutoAttack.Cooldown,2.6,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.MeleeAutoAttack.MaxRange,600.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.MeleeAutoAttack.StrengthCoefficient,8.77,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.CastTime,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.DotDuration,15.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.DotSpread,0.2,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.DotStrengthCoefficient,1.2,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.DotTickInterval,0.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.InitialMaxCooldown,30.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.InitialMinCooldown,20.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.KnockbackDistance,2000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.LeapTime,1.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.MaxCooldown,30.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.MaxPostAbilityPadding,6.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.MinCooldown,30.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.MinPostAbilityPadding,4.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.ResizeAmount,75.0,,,,AC_DemonicRitual,base,This is per tick * dt,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.RitualistStartWalkDelay,4.95,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.RitualistWalkSpeed,70.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.Spread,0.2,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.StrengthCoefficient,1.8,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.ResizingAoeCircles.TotalRitualists,24.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistSacrificeDebuff.DebuffDuration,30.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistSacrificeDebuff.DebuffTickRate,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistSacrificeDebuff.IntellectCoefficient,0.81,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistSpawnRadius,2300.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.BeamLength,320.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.ChargeUpDuration,1.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.DebuffDuration,0.6,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.DebuffTickInterval,1.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.Duration,60.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.IntellectCoefficient,4.1,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.RotationFactor,1.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RitualistTurret.StartChargeUpDelay,1.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.BeamLength,3800.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.BeamWidth,100.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.CastTime,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.ChargeUpDuration,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.DebuffDuration,0.6,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.DebuffTickInterval,1.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.InitialMaxCooldown,80.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.InitialMinCooldown,80.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.IntellectCoefficient,8.21,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.LifeSpan,999.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.MaxCooldown,999.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.MinCooldown,999.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.RotationFactor,0.3,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.RotatingCrossAbility.StartChargeUpDelay,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SacrificeBlood.DamageTakenMultiplier,2.0,,,,AC_DemonicRitual,base,players also taking 100% increased damage,datamine,,,producer_bound
DR_BossCultLeader.SacrificeBlood.MovementSpeedMultiplier,0.4,,,,AC_DemonicRitual,base,Players are 60% slowed,datamine,,,producer_bound
DR_BossCultLeader.SacrificeBlood.Radius,600.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SacrificeBlood.RadiusPerSacrifice,0.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SacrificeBlood.SelfBuff.DamageScale,1.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SacrificeBlood.SelfBuff.LingerTime,20.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SacrificeBlood.SelfBuff.SizeScale,1.2,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.BeamDuration,10.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.BeamRadius,200.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.BossBuffDamageMultiplier,1.3,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.HeroBuffDamageMultiplier,1.2,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.InitialMaxCooldown,15.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.InitialMinCooldown,15.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.IntellectCoefficient,0.1,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.MaxCooldown,45.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.MinCooldown,45.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.SpreadParty,0.2,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.StrengthCoefficientParty,0.96,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossCultLeader.SoakBeam.TickInterval,0.5,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.MeleeAutoAttack.Cooldown,2.2,,,,AC_DemonicRitual,base,DEMON PLANT - MELEE AUTO ATTACK,datamine,,,producer_bound
DR_BossDemonPlant.MeleeAutoAttack.MaxRange,600.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.MeleeAutoAttack.StrengthCoefficient,6.1,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.ChannelDuration,10.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.DelayBetweenProjectiles,0.25,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.InitialMaxCooldown,16.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.InitialMinCooldown,16.0,,,,AC_DemonicRitual,base,DEMON PLANT - spitflwrs,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.MaxCooldown,75.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.MaxPostAbilityPadding,1.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.MinCooldown,75.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.MinPostAbilityPadding,1.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.PieSlices,8.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.ProjectileAirTime,4.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.SeedRadius,200.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.SpawnAddDelay,4.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.ProjectileSpray.SprayMaxRadius,2000.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.SharedHealth.SharedDamageMultiplier,0.4,,,,AC_DemonicRitual,base,This does not auto-update the GE Description,datamine,,,producer_bound
DR_BossDemonPlant.SpawnVine.Cooldown,95.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.SpawnVine.Delay,3.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.SpawnVine.InitialCooldown,40.0,,,,AC_DemonicRitual,base,DEMON PLANT - spwnvines,datamine,,,producer_bound
DR_BossDemonPlant.SpawnVine.KnockbackStrength,800.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.SpawnVine.NumberofVinesPerCast,2.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
DR_BossDemonPlant.SpawnVine.Radius,500.0,,,,AC_DemonicRitual,base,,datamine,,,producer_bound
