id,namespace,tag,numeric_id,provenance_origin,provenance_dev_name,provenance_source,provenance_source_authority
GameplayAbility/GA_Lisa_Passive_Talent_ResourceSelfBuff_BuffAoe,GameplayAbility,GA_Lisa_Passive_Talent_ResourceSelfBuff_BuffAoe,1873,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_ResourceThresholdBuffs,GameplayAbility,GA_Lisa_Passive_Talent_ResourceThresholdBuffs,1872,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_SingleTargetDotSpender_CastedHealFromPreviousDamageProc,GameplayAbility,GA_Lisa_Passive_Talent_SingleTargetDotSpender_CastedHealFromPreviousDamageProc,1870,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_SingleTargetDot_DotAoe,GameplayAbility,GA_Lisa_Passive_Talent_SingleTargetDot_DotAoe,1957,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_SpendersToManaRegen,GameplayAbility,GA_Lisa_Passive_Talent_SpendersToManaRegen,1869,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_SpendersToManaRegen_Regen,GameplayAbility,GA_Lisa_Passive_Talent_SpendersToManaRegen_Regen,2022,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_StaggerOverhealHot,GameplayAbility,GA_Lisa_Passive_Talent_StaggerOverhealHot,1868,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_StaggerOverhealToStackingHeal,GameplayAbility,GA_Lisa_Passive_Talent_StaggerOverhealToStackingHeal,1867,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Passive_Talent_TeleportForward_DamageReduction,GameplayAbility,GA_Lisa_Passive_Talent_TeleportForward_DamageReduction,1866,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_PauseResourcesAndPartyHealth,GameplayAbility,GA_Lisa_PauseResourcesAndPartyHealth,1881,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_ResourceSelfBuff,GameplayAbility,GA_Lisa_ResourceSelfBuff,1880,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_SelfBuffSpender,GameplayAbility,GA_Lisa_SelfBuffSpender,1965,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_SingleAllyDispel,GameplayAbility,GA_Lisa_SingleAllyDispel,1879,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_SingleTargetAbsorb,GameplayAbility,GA_Lisa_SingleTargetAbsorb,1923,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_SingleTargetDamageImmunityBuff,GameplayAbility,GA_Lisa_SingleTargetDamageImmunityBuff,1877,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_SingleTargetDot,GameplayAbility,GA_Lisa_SingleTargetDot,1876,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_SingleTargetStaggerRemovalSpender,GameplayAbility,GA_Lisa_SingleTargetStaggerRemovalSpender,1964,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_StaggerRemoveToAbsorb,GameplayAbility,GA_Lisa_StaggerRemoveToAbsorb,1962,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Stagger_IconManager,GameplayAbility,GA_Lisa_Stagger_IconManager,1922,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Talent_Passive_InstantSelfBuff_DetonateAllActiveDots_Monitor,GameplayAbility,GA_Lisa_Talent_Passive_InstantSelfBuff_DetonateAllActiveDots_Monitor,2060,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_Talent_Passive_ResourceToFreeSpender,GameplayAbility,GA_Lisa_Talent_Passive_ResourceToFreeSpender,1871,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_TargetedAoeSilence,GameplayAbility,GA_Lisa_TargetedAoeSilence,1814,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_TargetedAoeSilence_TargetAbility,GameplayAbility,GA_Lisa_TargetedAoeSilence_TargetAbility,1865,datamine,,,legacy_unbound
GameplayAbility/GA_Lisa_TeleportForward,GameplayAbility,GA_Lisa_TeleportForward,1864,datamine,,,legacy_unbound
GameplayAbility/GA_LookAtTutorial,GameplayAbility,GA_LookAtTutorial,150,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodAnimation_AutoAttackMelee,GameplayAbility,GA_MC_BloodAnimation_AutoAttackMelee,2210,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodAnimation_MarkHighestThreat,GameplayAbility,GA_MC_BloodAnimation_MarkHighestThreat,2209,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodAnimation_PassiveAoeDamageSelf,GameplayAbility,GA_MC_BloodAnimation_PassiveAoeDamageSelf,2208,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodAnimation_Spawn,GameplayAbility,GA_MC_BloodAnimation_Spawn,2207,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_CastProjectile,GameplayAbility,GA_MC_BloodCaster_CastProjectile,2206,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_CastedBleed,GameplayAbility,GA_MC_BloodCaster_CastedBleed,2205,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_CastedBleed_Bleed_GrantedPassiveMonitor,GameplayAbility,GA_MC_BloodCaster_CastedBleed_Bleed_GrantedPassiveMonitor,2045,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_ChanneledTickingAoE,GameplayAbility,GA_MC_BloodCaster_ChanneledTickingAoE,2204,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_MeleeAutoAttack,GameplayAbility,GA_MC_BloodCaster_MeleeAutoAttack,2203,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_PlacedTickingAoE,GameplayAbility,GA_MC_BloodCaster_PlacedTickingAoE,2044,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_SpawnBlood,GameplayAbility,GA_MC_BloodCaster_SpawnBlood,2202,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCaster_SpawnTotem,GameplayAbility,GA_MC_BloodCaster_SpawnTotem,2043,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodCrystal_ChanneledDammageReduction,GameplayAbility,GA_MC_BloodCrystal_ChanneledDammageReduction,2201,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodFountain_BoostGhost_Dummy,GameplayAbility,GA_MC_BloodFountain_BoostGhost_Dummy,2199,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodFountain_SpawnBlood,GameplayAbility,GA_MC_BloodFountain_SpawnBlood,2200,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGrunt_Jump,GameplayAbility,GA_MC_BloodGrunt_Jump,2197,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGrunt_MeleeAutoAttack,GameplayAbility,GA_MC_BloodGrunt_MeleeAutoAttack,2196,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGrunt_Passive_OnDeathAoe,GameplayAbility,GA_MC_BloodGrunt_Passive_OnDeathAoe,2195,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGrunt_SpawnAnimation,GameplayAbility,GA_MC_BloodGrunt_SpawnAnimation,2194,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGrunt_SpawnBlood,GameplayAbility,GA_MC_BloodGrunt_SpawnBlood,2193,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_AutoAttack,GameplayAbility,GA_MC_BloodGuard_AutoAttack,2190,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_BladeProjectile,GameplayAbility,GA_MC_BloodGuard_BladeProjectile,2192,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_CastedBuffAllies,GameplayAbility,GA_MC_BloodGuard_CastedBuffAllies,2042,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_ChanneledDammageReduction,GameplayAbility,GA_MC_BloodGuard_ChanneledDammageReduction,2189,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_ChargeHalfHealth,GameplayAbility,GA_MC_BloodGuard_ChargeHalfHealth,2191,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_ChargeHalfHealth_BleedDot_GrantedPassiveMonitor,GameplayAbility,GA_MC_BloodGuard_ChargeHalfHealth_BleedDot_GrantedPassiveMonitor,2041,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_ChargeHalfHealth_Passive_MonitorPlayerHealth,GameplayAbility,GA_MC_BloodGuard_ChargeHalfHealth_Passive_MonitorPlayerHealth,2040,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodGuard_SpawnBlood,GameplayAbility,GA_MC_BloodGuard_SpawnBlood,2188,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodHound_CastedAoeDamageAndSilence,GameplayAbility,GA_MC_BloodHound_CastedAoeDamageAndSilence,2039,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodHound_Cleave,GameplayAbility,GA_MC_BloodHound_Cleave,2187,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodHound_Enrage,GameplayAbility,GA_MC_BloodHound_Enrage,2186,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodHound_JumpCleave,GameplayAbility,GA_MC_BloodHound_JumpCleave,2185,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodHound_JumpCleave_Bleed_GrantedPassiveMonitor,GameplayAbility,GA_MC_BloodHound_JumpCleave_Bleed_GrantedPassiveMonitor,2038,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodHound_MeleeAutoAttack,GameplayAbility,GA_MC_BloodHound_MeleeAutoAttack,2184,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodHound_SpawnBlood,GameplayAbility,GA_MC_BloodHound_SpawnBlood,2183,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodSummoner_AutoAttackMelee,GameplayAbility,GA_MC_BloodSummoner_AutoAttackMelee,2182,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodSummoner_CastSpawnBloodCreation,GameplayAbility,GA_MC_BloodSummoner_CastSpawnBloodCreation,2181,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodSummoner_ChannelSpawnBloodAnimation,GameplayAbility,GA_MC_BloodSummoner_ChannelSpawnBloodAnimation,2180,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BloodSummoner_SpawnBlood,GameplayAbility,GA_MC_BloodSummoner_SpawnBlood,2179,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossDoor_SpecialFallDamage,GameplayAbility,GA_MC_BossDoor_SpecialFallDamage,2198,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_AutoAttackMeleeCleave,GameplayAbility,GA_MC_BossGuardian_AutoAttackMeleeCleave,2171,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_Charge,GameplayAbility,GA_MC_BossGuardian_Charge,2178,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_Runes,GameplayAbility,GA_MC_BossGuardian_Runes,2177,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_Soaks,GameplayAbility,GA_MC_BossGuardian_Soaks,2176,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_Soaks_Dot_Granted,GameplayAbility,GA_MC_BossGuardian_Soaks_Dot_Granted,2175,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_TankSlam,GameplayAbility,GA_MC_BossGuardian_TankSlam,2174,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_TankSlam_ShootProjectiles,GameplayAbility,GA_MC_BossGuardian_TankSlam_ShootProjectiles,2173,datamine,,,legacy_unbound
GameplayAbility/GA_MC_BossGuardian_TickingDamageAllPlayers,GameplayAbility,GA_MC_BossGuardian_TickingDamageAllPlayers,2172,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostGuard_MeleeAutoAttack,GameplayAbility,GA_MC_WanderingGhostGuard_MeleeAutoAttack,2170,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostGuard_Slam,GameplayAbility,GA_MC_WanderingGhostGuard_Slam,2169,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostPriest_AoeExplosion,GameplayAbility,GA_MC_WanderingGhostPriest_AoeExplosion,2168,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostPriest_BuffCircle,GameplayAbility,GA_MC_WanderingGhostPriest_BuffCircle,2167,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostPriest_CastProjectile,GameplayAbility,GA_MC_WanderingGhostPriest_CastProjectile,2166,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostPriest_Heal,GameplayAbility,GA_MC_WanderingGhostPriest_Heal,2165,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostPriest_MeleeAutoAttack,GameplayAbility,GA_MC_WanderingGhostPriest_MeleeAutoAttack,2164,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostWarrior_Cone,GameplayAbility,GA_MC_WanderingGhostWarrior_Cone,2163,datamine,,,legacy_unbound
GameplayAbility/GA_MC_WanderingGhostWarrior_MeleeAutoAttack,GameplayAbility,GA_MC_WanderingGhostWarrior_MeleeAutoAttack,2162,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BlightedMorningGlory_DotProjectile,GameplayAbility,GA_MF_BlightedMorningGlory_DotProjectile,665,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BlightedMorningGlory_MeleeAutoAttack,GameplayAbility,GA_MF_BlightedMorningGlory_MeleeAutoAttack,664,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BlightedMorningGlory_OnDeathHeal,GameplayAbility,GA_MF_BlightedMorningGlory_OnDeathHeal,663,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_ChanneledNova,GameplayAbility,GA_MF_BossNecrolord_ChanneledNova,662,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_DeathCast,GameplayAbility,GA_MF_BossNecrolord_DeathCast,661,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_DispellableSoakDot,GameplayAbility,GA_MF_BossNecrolord_DispellableSoakDot,1640,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_DispellableSoakDot_Monitor,GameplayAbility,GA_MF_BossNecrolord_DispellableSoakDot_Monitor,1639,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_ExplodeUnicorn,GameplayAbility,GA_MF_BossNecrolord_ExplodeUnicorn,660,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_Fear,GameplayAbility,GA_MF_BossNecrolord_Fear,659,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_MeleeAutoAttack,GameplayAbility,GA_MF_BossNecrolord_MeleeAutoAttack,658,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_MultiShot,GameplayAbility,GA_MF_BossNecrolord_MultiShot,657,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_RangedAutoAttack,GameplayAbility,GA_MF_BossNecrolord_RangedAutoAttack,1512,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_Resurrect,GameplayAbility,GA_MF_BossNecrolord_Resurrect,656,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_ShootDeer,GameplayAbility,GA_MF_BossNecrolord_ShootDeer,1793,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_SpreadingDot,GameplayAbility,GA_MF_BossNecrolord_SpreadingDot,655,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_SpreadingDot_Spread,GameplayAbility,GA_MF_BossNecrolord_SpreadingDot_Spread,654,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_SummonCrystal,GameplayAbility,GA_MF_BossNecrolord_SummonCrystal,1535,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossNecrolord_SummonTotem,GameplayAbility,GA_MF_BossNecrolord_SummonTotem,1638,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossTotem_AoePulse,GameplayAbility,GA_MF_BossTotem_AoePulse,1653,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossTotem_Damage_Monitor,GameplayAbility,GA_MF_BossTotem_Damage_Monitor,1658,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossUnicorn_BuffBoss,GameplayAbility,GA_MF_BossUnicorn_BuffBoss,653,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossUnicorn_Charge,GameplayAbility,GA_MF_BossUnicorn_Charge,652,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossUnicorn_Charge_Cooldown,GameplayAbility,GA_MF_BossUnicorn_Charge_Cooldown,1493,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossUnicorn_FollowPath,GameplayAbility,GA_MF_BossUnicorn_FollowPath,60,datamine,,,legacy_unbound
GameplayAbility/GA_MF_BossUnicorn_MeleeAutoAttack,GameplayAbility,GA_MF_BossUnicorn_MeleeAutoAttack,651,datamine,,,legacy_unbound
GameplayAbility/GA_MF_DawnstoneGuardian_DamageReflect,GameplayAbility,GA_MF_DawnstoneGuardian_DamageReflect,650,datamine,,,legacy_unbound
GameplayAbility/GA_MF_DawnstoneGuardian_DamageReflect_Passive,GameplayAbility,GA_MF_DawnstoneGuardian_DamageReflect_Passive,649,datamine,,,legacy_unbound
GameplayAbility/GA_MF_DawnstoneGuardian_MeleeAutoAttack,GameplayAbility,GA_MF_DawnstoneGuardian_MeleeAutoAttack,648,datamine,,,legacy_unbound
GameplayAbility/GA_MF_DawnstoneGuardian_Spikes,GameplayAbility,GA_MF_DawnstoneGuardian_Spikes,647,datamine,,,legacy_unbound
GameplayAbility/GA_MF_FoulTotemic_CastProjectile,GameplayAbility,GA_MF_FoulTotemic_CastProjectile,646,datamine,,,legacy_unbound
GameplayAbility/GA_MF_FoulTotemic_Heal,GameplayAbility,GA_MF_FoulTotemic_Heal,645,datamine,,,legacy_unbound
GameplayAbility/GA_MF_FoulTotemic_MeleeAutoAttack,GameplayAbility,GA_MF_FoulTotemic_MeleeAutoAttack,644,datamine,,,legacy_unbound
GameplayAbility/GA_MF_FoulTotemic_SummonTotem,GameplayAbility,GA_MF_FoulTotemic_SummonTotem,643,datamine,,,legacy_unbound
GameplayAbility/GA_MF_FoulTotemic_SummonTraps,GameplayAbility,GA_MF_FoulTotemic_SummonTraps,1484,datamine,,,legacy_unbound
GameplayAbility/GA_MF_MangyBrute_MeleeAutoAttack,GameplayAbility,GA_MF_MangyBrute_MeleeAutoAttack,642,datamine,,,legacy_unbound
GameplayAbility/GA_MF_MangyBrute_TankSlam,GameplayAbility,GA_MF_MangyBrute_TankSlam,641,datamine,,,legacy_unbound
GameplayAbility/GA_MF_Skittershard_Debuff,GameplayAbility,GA_MF_Skittershard_Debuff,640,datamine,,,legacy_unbound
GameplayAbility/GA_MF_Skittershard_Debuff_Granted,GameplayAbility,GA_MF_Skittershard_Debuff_Granted,639,datamine,,,legacy_unbound
GameplayAbility/GA_MF_Skittershard_MeleeAutoAttack,GameplayAbility,GA_MF_Skittershard_MeleeAutoAttack,638,datamine,,,legacy_unbound
GameplayAbility/GA_MF_Skittershard_OnDeath,GameplayAbility,GA_MF_Skittershard_OnDeath,1483,datamine,,,legacy_unbound
GameplayAbility/GA_MF_Skittershard_OnDeath_Granted,GameplayAbility,GA_MF_Skittershard_OnDeath_Granted,1482,datamine,,,legacy_unbound
GameplayAbility/GA_MF_Totem_AoePulse,GameplayAbility,GA_MF_Totem_AoePulse,637,datamine,,,legacy_unbound
GameplayAbility/GA_MF_Totem_OnDeathExplosion,GameplayAbility,GA_MF_Totem_OnDeathExplosion,2161,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ActionCombat_HeavyMelee,GameplayAbility,GA_Mara_ActionCombat_HeavyMelee,1199,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ActionCombat_LightMelee,GameplayAbility,GA_Mara_ActionCombat_LightMelee,1198,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_AoeAttackBuilder,GameplayAbility,GA_Mara_AoeAttackBuilder,1213,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_AoeAttackSpender,GameplayAbility,GA_Mara_AoeAttackSpender,1212,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_AoeBuilder,GameplayAbility,GA_Mara_AoeBuilder,1197,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_AoeConeProjectiles,GameplayAbility,GA_Mara_AoeConeProjectiles,1196,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_AoeHeal,GameplayAbility,GA_Mara_AoeHeal,1195,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_AoeSpender,GameplayAbility,GA_Mara_AoeSpender,1194,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ApplyPoisonSelfBuff,GameplayAbility,GA_Mara_ApplyPoisonSelfBuff,1211,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_AutoAttack,GameplayAbility,GA_Mara_AutoAttack,1209,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_BackwardsMovementAoe,GameplayAbility,GA_Mara_BackwardsMovementAoe,1193,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_BleedAttackSpender,GameplayAbility,GA_Mara_BleedAttackSpender,1208,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_AoeBuilder,GameplayAbility,GA_Mara_Cat_AoeBuilder,1192,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_AoeLeap,GameplayAbility,GA_Mara_Cat_AoeLeap,1191,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_AoeStun,GameplayAbility,GA_Mara_Cat_AoeStun,1190,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_DamageCleaveDotSpender,GameplayAbility,GA_Mara_Cat_DamageCleaveDotSpender,1189,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_HeavySingleTargetBuilder,GameplayAbility,GA_Mara_Cat_HeavySingleTargetBuilder,1188,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_IncreasedMoveSpeedSelfBuff,GameplayAbility,GA_Mara_Cat_IncreasedMoveSpeedSelfBuff,1187,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_MeleeAutoAttack,GameplayAbility,GA_Mara_Cat_MeleeAutoAttack,1186,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_MeleeInterrupt,GameplayAbility,GA_Mara_Cat_MeleeInterrupt,1185,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_SingleTargetBuilder,GameplayAbility,GA_Mara_Cat_SingleTargetBuilder,1184,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Cat_SingleTargetDamageDotSpender,GameplayAbility,GA_Mara_Cat_SingleTargetDamageDotSpender,1183,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Catform,GameplayAbility,GA_Mara_Catform,1182,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ChannelActiveDotsDamage,GameplayAbility,GA_Mara_ChannelActiveDotsDamage,1179,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ChanneledProjectiles,GameplayAbility,GA_Mara_ChanneledProjectiles,1178,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ChargedDoubleAttackBuilder,GameplayAbility,GA_Mara_ChargedDoubleAttackBuilder,1207,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ChargedResourceRefillSelfBuff,GameplayAbility,GA_Mara_ChargedResourceRefillSelfBuff,1206,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_ChargedTeleportBehindTarget,GameplayAbility,GA_Mara_ChargedTeleportBehindTarget,1205,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_CopyCharacterDamage,GameplayAbility,GA_Mara_CopyCharacterDamage,1420,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_DirectionalProjectilePull,GameplayAbility,GA_Mara_DirectionalProjectilePull,1177,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_Disorient,GameplayAbility,GA_Mara_Disorient,1204,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_EnergyAutoAttackSelfBuffSpender,GameplayAbility,GA_Mara_EnergyAutoAttackSelfBuffSpender,1203,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_EnergyDamageSelfBuff,GameplayAbility,GA_Mara_EnergyDamageSelfBuff,1202,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_HeavyAttackSpender,GameplayAbility,GA_Mara_HeavyAttackSpender,1201,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_HeavyMelee,GameplayAbility,GA_Mara_HeavyMelee,1176,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_HeavySingleTargetBuilder,GameplayAbility,GA_Mara_HeavySingleTargetBuilder,1175,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_HumanForm,GameplayAbility,GA_Mara_HumanForm,1181,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_IncreasedMoveSpeedSelfBuff,GameplayAbility,GA_Mara_IncreasedMoveSpeedSelfBuff,1173,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_InstantAoeDamage,GameplayAbility,GA_Mara_InstantAoeDamage,1172,datamine,,,legacy_unbound
GameplayAbility/GA_Mara_InstantAoeDrain,GameplayAbility,GA_Mara_InstantAoeDrain,1171,datamine,,,legacy_unbound
