id,encoding,x,value
CM_VolatileConstruct,dense,75.0,169.58
CM_VolatileConstruct,dense,76.0,172.98
CM_VolatileConstruct,dense,77.0,176.43
CM_VolatileConstruct,dense,78.0,179.96
CM_VolatileConstruct,dense,79.0,183.56
CM_VolatileConstruct,dense,80.0,187.23
CM_VolatileConstruct,dense,81.0,190.98
CM_VolatileConstruct,dense,82.0,194.8
CM_VolatileConstruct,dense,83.0,198.69
CM_VolatileConstruct,dense,84.0,202.67
CM_VolatileConstruct,dense,85.0,206.72
CM_VolatileConstruct,dense,86.0,210.86
CM_VolatileConstruct,dense,87.0,215.07
CM_VolatileConstruct,dense,88.0,219.37
CM_VolatileConstruct,dense,89.0,223.76
CM_VolatileConstruct,dense,90.0,228.24
CM_VolatileConstruct,dense,91.0,232.8
CM_VolatileConstruct,dense,92.0,237.46
CM_VolatileConstruct,dense,93.0,242.21
CM_VolatileConstruct,dense,94.0,247.05
CM_VolatileConstruct,dense,95.0,251.99
CM_VolatileConstruct,dense,96.0,257.03
CM_VolatileConstruct,dense,97.0,262.17
CM_VolatileConstruct,dense,98.0,267.42
CM_VolatileConstruct,dense,99.0,272.76
CM_VolatileConstruct,dense,100.0,278.22
CM_VolatileConstruct,dense,101.0,283.78
CM_VolatileConstruct,dense,102.0,289.46
CM_VolatileConstruct,dense,103.0,295.25
CM_VolatileConstruct,dense,104.0,301.15
CM_VolatileConstruct,dense,105.0,307.18
CM_VolatileConstruct,dense,106.0,313.32
CM_VolatileConstruct,dense,107.0,319.59
CM_VolatileConstruct,dense,108.0,325.98
CM_VolatileConstruct,dense,109.0,332.5
CM_VolatileConstruct,dense,110.0,339.15
CM_VolatileConstruct,dense,111.0,345.93
CM_VolatileConstruct,dense,112.0,352.85
CM_VolatileConstruct,dense,113.0,359.91
CM_VolatileConstruct,dense,114.0,367.11
CM_VolatileConstruct,dense,115.0,374.45
CM_VolatileConstruct,dense,116.0,381.94
CM_VolatileConstruct,dense,117.0,389.57
CM_VolatileConstruct,dense,118.0,397.37
CM_VolatileConstruct,dense,119.0,405.31
CM_VolatileConstruct,dense,120.0,413.42
CM_VolatileConstruct,dense,121.0,421.69
CM_VolatileConstruct,dense,122.0,430.12
CM_VolatileConstruct,dense,123.0,438.72
CM_VolatileConstruct,dense,124.0,447.5
CM_VolatileConstruct,dense,125.0,456.45
CM_VolatileConstruct,dense,126.0,465.58
CM_VolatileConstruct,dense,127.0,474.89
CM_VolatileConstruct,dense,128.0,484.39
CM_VolatileConstruct,dense,129.0,494.08
CM_VolatileConstruct,dense,130.0,503.96
CM_VolatileConstruct,dense,131.0,514.04
CM_VolatileConstruct,dense,132.0,524.32
CM_VolatileConstruct,dense,133.0,534.8
CM_VolatileConstruct,dense,134.0,545.5
CM_VolatileConstruct,dense,135.0,556.41
CM_VolatileConstruct,dense,136.0,567.54
CM_VolatileConstruct,dense,137.0,578.89
CM_VolatileConstruct,dense,138.0,590.47
CM_VolatileConstruct,dense,139.0,602.27
CM_VolatileConstruct,dense,140.0,614.32
CM_VolatileConstruct,dense,141.0,626.61
CM_VolatileConstruct,dense,142.0,639.14
CM_VolatileConstruct,dense,143.0,651.92
CM_VolatileConstruct,dense,144.0,664.96
CM_VolatileConstruct,dense,145.0,678.26
CM_VolatileConstruct,dense,146.0,691.82
CM_VolatileConstruct,dense,147.0,705.66
CM_VolatileConstruct,dense,148.0,719.77
CM_VolatileConstruct,dense,149.0,734.17
CM_VolatileConstruct,dense,150.0,748.85
CM_VolatileConstruct,dense,151.0,763.83
Critter_Chicken,dense,1.0,1.0
Critter_Chicken,dense,2.0,1.31
Critter_Chicken,dense,3.0,1.85
Critter_Chicken,dense,4.0,2.6
Critter_Chicken,dense,5.0,3.67
Critter_Chicken,dense,6.0,4.05
Critter_Chicken,dense,7.0,4.66
Critter_Chicken,dense,8.0,6.11
Critter_Chicken,dense,9.0,8.0
Critter_Chicken,dense,10.0,10.49
Critter_Chicken,dense,11.0,11.23
Critter_Chicken,dense,12.0,11.96
Critter_Chicken,dense,13.0,14.47
Critter_Chicken,dense,14.0,17.51
Critter_Chicken,dense,15.0,21.18
Critter_Chicken,dense,16.0,21.92
Critter_Chicken,dense,17.0,22.98
Critter_Chicken,dense,18.0,26.77
Critter_Chicken,dense,19.0,31.19
Critter_Chicken,dense,20.0,36.34
Critter_Chicken,dense,21.0,37.37
Critter_Chicken,dense,22.0,39.61
Critter_Chicken,dense,23.0,41.99
Critter_Chicken,dense,24.0,44.51
Critter_Chicken,dense,25.0,47.18
Critter_Chicken,dense,26.0,50.01
Critter_Chicken,dense,27.0,53.01
Critter_Chicken,dense,28.0,56.19
Critter_Chicken,dense,29.0,59.56
Critter_Chicken,dense,30.0,63.13
Critter_Chicken,dense,31.0,66.92
Critter_Chicken,dense,32.0,68.93
Critter_Chicken,dense,33.0,71.0
Critter_Chicken,dense,34.0,73.12
Critter_Chicken,dense,35.0,75.32
Critter_Chicken,dense,36.0,77.58
Critter_Chicken,dense,37.0,79.91
Critter_Chicken,dense,38.0,81.5
Critter_Chicken,dense,39.0,83.13
Critter_Chicken,dense,40.0,84.8
Critter_Chicken,dense,41.0,86.49
Critter_Chicken,dense,42.0,88.22
Critter_Chicken,dense,43.0,89.99
Critter_Chicken,dense,44.0,91.79
Critter_Chicken,dense,45.0,93.62
Critter_Chicken,dense,46.0,95.49
Critter_Chicken,dense,47.0,97.4
Critter_Chicken,dense,48.0,99.35
Critter_Chicken,dense,49.0,101.34
Critter_Chicken,dense,50.0,103.37
Critter_Chicken,dense,51.0,105.43
Critter_Chicken,dense,52.0,107.54
Critter_Chicken,dense,53.0,109.69
Critter_Chicken,dense,54.0,111.89
Critter_Chicken,dense,55.0,114.12
Critter_Chicken,dense,56.0,116.41
Critter_Chicken,dense,57.0,118.74
Critter_Chicken,dense,58.0,121.11
Critter_Chicken,dense,59.0,123.53
Critter_Chicken,dense,60.0,126.0
Critter_Chicken,dense,61.0,128.52
Critter_Chicken,dense,62.0,131.09
Critter_Chicken,dense,63.0,133.72
Critter_Chicken,dense,64.0,136.39
Critter_Chicken,dense,65.0,139.12
Critter_Chicken,dense,66.0,141.9
Critter_Chicken,dense,67.0,144.74
Critter_Chicken,dense,68.0,147.63
Critter_Chicken,dense,69.0,150.59
Critter_Chicken,dense,70.0,153.6
Critter_Chicken,dense,71.0,156.67
Critter_Chicken,dense,72.0,159.8
Critter_Chicken,dense,73.0,163.0
Critter_Chicken,dense,74.0,166.26
Critter_Chicken,dense,75.0,169.58
Critter_Chicken,dense,76.0,172.98
Critter_Chicken,dense,77.0,176.43
Critter_Chicken,dense,78.0,179.96
Critter_Chicken,dense,79.0,183.56
Critter_Chicken,dense,80.0,187.23
Critter_Chicken,dense,81.0,190.98
Critter_Chicken,dense,82.0,194.8
Critter_Chicken,dense,83.0,198.69
Critter_Chicken,dense,84.0,202.67
Critter_Chicken,dense,85.0,206.72
Critter_Chicken,dense,86.0,210.86
Critter_Chicken,dense,87.0,215.07
Critter_Chicken,dense,88.0,219.37
Critter_Chicken,dense,89.0,223.76
Critter_Chicken,dense,90.0,228.24
Critter_Chicken,dense,91.0,232.8
Critter_Chicken,dense,92.0,237.46
Critter_Chicken,dense,93.0,242.21
Critter_Chicken,dense,94.0,247.05
Critter_Chicken,dense,95.0,251.99
Critter_Chicken,dense,96.0,257.03
Critter_Chicken,dense,97.0,262.17
Critter_Chicken,dense,98.0,267.42
Critter_Chicken,dense,99.0,272.76
Critter_Chicken,dense,100.0,278.22
Critter_Chicken,dense,101.0,283.78
Critter_Chicken,dense,102.0,289.46
Critter_Chicken,dense,103.0,295.25
Critter_Chicken,dense,104.0,301.15
Critter_Chicken,dense,105.0,307.18
Critter_Chicken,dense,106.0,313.32
Critter_Chicken,dense,107.0,319.59
Critter_Chicken,dense,108.0,325.98
Critter_Chicken,dense,109.0,332.5
Critter_Chicken,dense,110.0,339.15
Critter_Chicken,dense,111.0,345.93
Critter_Chicken,dense,112.0,352.85
Critter_Chicken,dense,113.0,359.91
Critter_Chicken,dense,114.0,367.11
Critter_Chicken,dense,115.0,374.45
Critter_Chicken,dense,116.0,381.94
Critter_Chicken,dense,117.0,389.57
Critter_Chicken,dense,118.0,397.37
Critter_Chicken,dense,119.0,405.31
Critter_Chicken,dense,120.0,413.42
Critter_Chicken,dense,121.0,421.69
Critter_Chicken,dense,122.0,430.12
Critter_Chicken,dense,123.0,438.72
Critter_Chicken,dense,124.0,447.5
Critter_Chicken,dense,125.0,456.45
Critter_Chicken,dense,126.0,465.58
Critter_Chicken,dense,127.0,474.89
Critter_Chicken,dense,128.0,484.39
Critter_Chicken,dense,129.0,494.08
Critter_Chicken,dense,130.0,503.96
Critter_Chicken,dense,131.0,514.04
Critter_Chicken,dense,132.0,524.32
Critter_Chicken,dense,133.0,534.8
Critter_Chicken,dense,134.0,545.5
Critter_Chicken,dense,135.0,556.41
Critter_Chicken,dense,136.0,567.54
Critter_Chicken,dense,137.0,578.89
Critter_Chicken,dense,138.0,590.47
Critter_Chicken,dense,139.0,602.27
Critter_Chicken,dense,140.0,614.32
Critter_Chicken,dense,141.0,626.61
Critter_Chicken,dense,142.0,639.14
Critter_Chicken,dense,143.0,651.92
Critter_Chicken,dense,144.0,664.96
Critter_Chicken,dense,145.0,678.26
Critter_Chicken,dense,146.0,691.82
Critter_Chicken,dense,147.0,705.66
Critter_Chicken,dense,148.0,719.77
Critter_Chicken,dense,149.0,734.17
Critter_Chicken,dense,150.0,748.85
Critter_Chicken,dense,151.0,763.83
DD_Arbalist,dense,1.0,1.0
DD_Arbalist,dense,2.0,1.31
DD_Arbalist,dense,3.0,1.85
DD_Arbalist,dense,4.0,2.6
DD_Arbalist,dense,5.0,3.67
DD_Arbalist,dense,6.0,4.05
DD_Arbalist,dense,7.0,4.66
DD_Arbalist,dense,8.0,6.11
DD_Arbalist,dense,9.0,8.0
DD_Arbalist,dense,10.0,10.49
DD_Arbalist,dense,11.0,11.23
DD_Arbalist,dense,12.0,11.96
DD_Arbalist,dense,13.0,14.47
DD_Arbalist,dense,14.0,17.51
DD_Arbalist,dense,15.0,21.18
DD_Arbalist,dense,16.0,21.92
DD_Arbalist,dense,17.0,22.98
DD_Arbalist,dense,18.0,26.77
DD_Arbalist,dense,19.0,31.19
DD_Arbalist,dense,20.0,36.34
DD_Arbalist,dense,21.0,37.37
DD_Arbalist,dense,22.0,39.61
DD_Arbalist,dense,23.0,41.99
DD_Arbalist,dense,24.0,44.51
DD_Arbalist,dense,25.0,47.18
DD_Arbalist,dense,26.0,50.01
DD_Arbalist,dense,27.0,53.01
DD_Arbalist,dense,28.0,56.19
DD_Arbalist,dense,29.0,59.56
DD_Arbalist,dense,30.0,63.13
DD_Arbalist,dense,31.0,66.92
DD_Arbalist,dense,32.0,68.93
DD_Arbalist,dense,33.0,71.0
DD_Arbalist,dense,34.0,73.12
DD_Arbalist,dense,35.0,75.32
DD_Arbalist,dense,36.0,77.58
DD_Arbalist,dense,37.0,79.91
DD_Arbalist,dense,38.0,81.5
DD_Arbalist,dense,39.0,83.13
DD_Arbalist,dense,40.0,84.8
DD_Arbalist,dense,41.0,86.49
DD_Arbalist,dense,42.0,88.22
DD_Arbalist,dense,43.0,89.99
DD_Arbalist,dense,44.0,91.79
DD_Arbalist,dense,45.0,93.62
DD_Arbalist,dense,46.0,95.49
DD_Arbalist,dense,47.0,97.4
DD_Arbalist,dense,48.0,99.35
DD_Arbalist,dense,49.0,101.34
DD_Arbalist,dense,50.0,103.37
DD_Arbalist,dense,51.0,105.43
DD_Arbalist,dense,52.0,107.54
DD_Arbalist,dense,53.0,109.69
DD_Arbalist,dense,54.0,111.89
DD_Arbalist,dense,55.0,114.12
DD_Arbalist,dense,56.0,116.41
DD_Arbalist,dense,57.0,118.74
DD_Arbalist,dense,58.0,121.11
DD_Arbalist,dense,59.0,123.53
DD_Arbalist,dense,60.0,126.0
DD_Arbalist,dense,61.0,128.52
DD_Arbalist,dense,62.0,131.09
DD_Arbalist,dense,63.0,133.72
DD_Arbalist,dense,64.0,136.39
DD_Arbalist,dense,65.0,139.12
DD_Arbalist,dense,66.0,141.9
DD_Arbalist,dense,67.0,144.74
DD_Arbalist,dense,68.0,147.63
DD_Arbalist,dense,69.0,150.59
DD_Arbalist,dense,70.0,153.6
DD_Arbalist,dense,71.0,156.67
DD_Arbalist,dense,72.0,159.8
DD_Arbalist,dense,73.0,163.0
DD_Arbalist,dense,74.0,166.26
DD_Arbalist,dense,75.0,169.58
DD_Arbalist,dense,76.0,172.98
DD_Arbalist,dense,77.0,176.43
DD_Arbalist,dense,78.0,179.96
DD_Arbalist,dense,79.0,183.56
DD_Arbalist,dense,80.0,187.23
DD_Arbalist,dense,81.0,190.98
DD_Arbalist,dense,82.0,194.8
DD_Arbalist,dense,83.0,198.69
DD_Arbalist,dense,84.0,202.67
DD_Arbalist,dense,85.0,206.72
DD_Arbalist,dense,86.0,210.86
DD_Arbalist,dense,87.0,215.07
DD_Arbalist,dense,88.0,219.37
DD_Arbalist,dense,89.0,223.76
DD_Arbalist,dense,90.0,228.24
DD_Arbalist,dense,91.0,232.8
DD_Arbalist,dense,92.0,237.46
DD_Arbalist,dense,93.0,242.21
DD_Arbalist,dense,94.0,247.05
DD_Arbalist,dense,95.0,251.99
DD_Arbalist,dense,96.0,257.03
DD_Arbalist,dense,97.0,262.17
DD_Arbalist,dense,98.0,267.42
DD_Arbalist,dense,99.0,272.76
DD_Arbalist,dense,100.0,278.22
DD_Arbalist,dense,101.0,283.78
DD_Arbalist,dense,102.0,289.46
DD_Arbalist,dense,103.0,295.25
DD_Arbalist,dense,104.0,301.15
DD_Arbalist,dense,105.0,307.18
DD_Arbalist,dense,106.0,313.32
DD_Arbalist,dense,107.0,319.59
DD_Arbalist,dense,108.0,325.98
DD_Arbalist,dense,109.0,332.5
DD_Arbalist,dense,110.0,339.15
DD_Arbalist,dense,111.0,345.93
DD_Arbalist,dense,112.0,352.85
DD_Arbalist,dense,113.0,359.91
DD_Arbalist,dense,114.0,367.11
DD_Arbalist,dense,115.0,374.45
DD_Arbalist,dense,116.0,381.94
DD_Arbalist,dense,117.0,389.57
DD_Arbalist,dense,118.0,397.37
DD_Arbalist,dense,119.0,405.31
DD_Arbalist,dense,120.0,413.42
DD_Arbalist,dense,121.0,421.69
DD_Arbalist,dense,122.0,430.12
DD_Arbalist,dense,123.0,438.72
DD_Arbalist,dense,124.0,447.5
DD_Arbalist,dense,125.0,456.45
DD_Arbalist,dense,126.0,465.58
DD_Arbalist,dense,127.0,474.89
DD_Arbalist,dense,128.0,484.39
DD_Arbalist,dense,129.0,494.08
DD_Arbalist,dense,130.0,503.96
DD_Arbalist,dense,131.0,514.04
DD_Arbalist,dense,132.0,524.32
DD_Arbalist,dense,133.0,534.8
DD_Arbalist,dense,134.0,545.5
DD_Arbalist,dense,135.0,556.41
DD_Arbalist,dense,136.0,567.54
DD_Arbalist,dense,137.0,578.89
DD_Arbalist,dense,138.0,590.47
DD_Arbalist,dense,139.0,602.27
DD_Arbalist,dense,140.0,614.32
DD_Arbalist,dense,141.0,626.61
DD_Arbalist,dense,142.0,639.14
DD_Arbalist,dense,143.0,651.92
DD_Arbalist,dense,144.0,664.96
DD_Arbalist,dense,145.0,678.26
DD_Arbalist,dense,146.0,691.82
DD_Arbalist,dense,147.0,705.66
DD_Arbalist,dense,148.0,719.77
DD_Arbalist,dense,149.0,734.17
DD_Arbalist,dense,150.0,748.85
DD_Arbalist,dense,151.0,763.83
DD_DesertBrute,dense,1.0,1.0
DD_DesertBrute,dense,2.0,1.31
DD_DesertBrute,dense,3.0,1.85
DD_DesertBrute,dense,4.0,2.6
DD_DesertBrute,dense,5.0,3.67
DD_DesertBrute,dense,6.0,4.05
DD_DesertBrute,dense,7.0,4.66
DD_DesertBrute,dense,8.0,6.11
DD_DesertBrute,dense,9.0,8.0
DD_DesertBrute,dense,10.0,10.49
DD_DesertBrute,dense,11.0,11.23
DD_DesertBrute,dense,12.0,11.96
DD_DesertBrute,dense,13.0,14.47
DD_DesertBrute,dense,14.0,17.51
DD_DesertBrute,dense,15.0,21.18
DD_DesertBrute,dense,16.0,21.92
DD_DesertBrute,dense,17.0,22.98
DD_DesertBrute,dense,18.0,26.77
DD_DesertBrute,dense,19.0,31.19
DD_DesertBrute,dense,20.0,36.34
DD_DesertBrute,dense,21.0,37.37
DD_DesertBrute,dense,22.0,39.61
DD_DesertBrute,dense,23.0,41.99
DD_DesertBrute,dense,24.0,44.51
DD_DesertBrute,dense,25.0,47.18
DD_DesertBrute,dense,26.0,50.01
DD_DesertBrute,dense,27.0,53.01
DD_DesertBrute,dense,28.0,56.19
DD_DesertBrute,dense,29.0,59.56
DD_DesertBrute,dense,30.0,63.13
DD_DesertBrute,dense,31.0,66.92
DD_DesertBrute,dense,32.0,68.93
DD_DesertBrute,dense,33.0,71.0
DD_DesertBrute,dense,34.0,73.12
DD_DesertBrute,dense,35.0,75.32
DD_DesertBrute,dense,36.0,77.58
DD_DesertBrute,dense,37.0,79.91
DD_DesertBrute,dense,38.0,81.5
DD_DesertBrute,dense,39.0,83.13
DD_DesertBrute,dense,40.0,84.8
DD_DesertBrute,dense,41.0,86.49
DD_DesertBrute,dense,42.0,88.22
DD_DesertBrute,dense,43.0,89.99
DD_DesertBrute,dense,44.0,91.79
DD_DesertBrute,dense,45.0,93.62
DD_DesertBrute,dense,46.0,95.49
DD_DesertBrute,dense,47.0,97.4
DD_DesertBrute,dense,48.0,99.35
DD_DesertBrute,dense,49.0,101.34
DD_DesertBrute,dense,50.0,103.37
DD_DesertBrute,dense,51.0,105.43
DD_DesertBrute,dense,52.0,107.54
DD_DesertBrute,dense,53.0,109.69
DD_DesertBrute,dense,54.0,111.89
DD_DesertBrute,dense,55.0,114.12
DD_DesertBrute,dense,56.0,116.41
DD_DesertBrute,dense,57.0,118.74
DD_DesertBrute,dense,58.0,121.11
DD_DesertBrute,dense,59.0,123.53
DD_DesertBrute,dense,60.0,126.0
DD_DesertBrute,dense,61.0,128.52
DD_DesertBrute,dense,62.0,131.09
DD_DesertBrute,dense,63.0,133.72
DD_DesertBrute,dense,64.0,136.39
DD_DesertBrute,dense,65.0,139.12
DD_DesertBrute,dense,66.0,141.9
DD_DesertBrute,dense,67.0,144.74
DD_DesertBrute,dense,68.0,147.63
DD_DesertBrute,dense,69.0,150.59
DD_DesertBrute,dense,70.0,153.6
DD_DesertBrute,dense,71.0,156.67
DD_DesertBrute,dense,72.0,159.8
DD_DesertBrute,dense,73.0,163.0
DD_DesertBrute,dense,74.0,166.26
DD_DesertBrute,dense,75.0,169.58
DD_DesertBrute,dense,76.0,172.98
DD_DesertBrute,dense,77.0,176.43
DD_DesertBrute,dense,78.0,179.96
DD_DesertBrute,dense,79.0,183.56
DD_DesertBrute,dense,80.0,187.23
DD_DesertBrute,dense,81.0,190.98
DD_DesertBrute,dense,82.0,194.8
DD_DesertBrute,dense,83.0,198.69
DD_DesertBrute,dense,84.0,202.67
DD_DesertBrute,dense,85.0,206.72
DD_DesertBrute,dense,86.0,210.86
DD_DesertBrute,dense,87.0,215.07
DD_DesertBrute,dense,88.0,219.37
DD_DesertBrute,dense,89.0,223.76
DD_DesertBrute,dense,90.0,228.24
DD_DesertBrute,dense,91.0,232.8
DD_DesertBrute,dense,92.0,237.46
DD_DesertBrute,dense,93.0,242.21
DD_DesertBrute,dense,94.0,247.05
DD_DesertBrute,dense,95.0,251.99
DD_DesertBrute,dense,96.0,257.03
DD_DesertBrute,dense,97.0,262.17
DD_DesertBrute,dense,98.0,267.42
DD_DesertBrute,dense,99.0,272.76
DD_DesertBrute,dense,100.0,278.22
DD_DesertBrute,dense,101.0,283.78
DD_DesertBrute,dense,102.0,289.46
DD_DesertBrute,dense,103.0,295.25
DD_DesertBrute,dense,104.0,301.15
DD_DesertBrute,dense,105.0,307.18
DD_DesertBrute,dense,106.0,313.32
DD_DesertBrute,dense,107.0,319.59
DD_DesertBrute,dense,108.0,325.98
DD_DesertBrute,dense,109.0,332.5
DD_DesertBrute,dense,110.0,339.15
DD_DesertBrute,dense,111.0,345.93
DD_DesertBrute,dense,112.0,352.85
DD_DesertBrute,dense,113.0,359.91
DD_DesertBrute,dense,114.0,367.11
DD_DesertBrute,dense,115.0,374.45
DD_DesertBrute,dense,116.0,381.94
DD_DesertBrute,dense,117.0,389.57
DD_DesertBrute,dense,118.0,397.37
DD_DesertBrute,dense,119.0,405.31
DD_DesertBrute,dense,120.0,413.42
DD_DesertBrute,dense,121.0,421.69
DD_DesertBrute,dense,122.0,430.12
DD_DesertBrute,dense,123.0,438.72
DD_DesertBrute,dense,124.0,447.5
DD_DesertBrute,dense,125.0,456.45
DD_DesertBrute,dense,126.0,465.58
DD_DesertBrute,dense,127.0,474.89
DD_DesertBrute,dense,128.0,484.39
DD_DesertBrute,dense,129.0,494.08
DD_DesertBrute,dense,130.0,503.96
DD_DesertBrute,dense,131.0,514.04
DD_DesertBrute,dense,132.0,524.32
DD_DesertBrute,dense,133.0,534.8
DD_DesertBrute,dense,134.0,545.5
DD_DesertBrute,dense,135.0,556.41
DD_DesertBrute,dense,136.0,567.54
DD_DesertBrute,dense,137.0,578.89
DD_DesertBrute,dense,138.0,590.47
DD_DesertBrute,dense,139.0,602.27
DD_DesertBrute,dense,140.0,614.32
DD_DesertBrute,dense,141.0,626.61
DD_DesertBrute,dense,142.0,639.14
DD_DesertBrute,dense,143.0,651.92
DD_DesertBrute,dense,144.0,664.96
DD_DesertBrute,dense,145.0,678.26
DD_DesertBrute,dense,146.0,691.82
DD_DesertBrute,dense,147.0,705.66
DD_DesertBrute,dense,148.0,719.77
DD_DesertBrute,dense,149.0,734.17
DD_DesertBrute,dense,150.0,748.85
DD_DesertBrute,dense,151.0,763.83
DD_DesertNomad,dense,1.0,1.0
DD_DesertNomad,dense,2.0,1.31
DD_DesertNomad,dense,3.0,1.85
DD_DesertNomad,dense,4.0,2.6
DD_DesertNomad,dense,5.0,3.67
DD_DesertNomad,dense,6.0,4.05
DD_DesertNomad,dense,7.0,4.66
DD_DesertNomad,dense,8.0,6.11
DD_DesertNomad,dense,9.0,8.0
DD_DesertNomad,dense,10.0,10.49
DD_DesertNomad,dense,11.0,11.23
DD_DesertNomad,dense,12.0,11.96
DD_DesertNomad,dense,13.0,14.47
DD_DesertNomad,dense,14.0,17.51
DD_DesertNomad,dense,15.0,21.18
DD_DesertNomad,dense,16.0,21.92
DD_DesertNomad,dense,17.0,22.98
DD_DesertNomad,dense,18.0,26.77
DD_DesertNomad,dense,19.0,31.19
DD_DesertNomad,dense,20.0,36.34
DD_DesertNomad,dense,21.0,37.37
DD_DesertNomad,dense,22.0,39.61
DD_DesertNomad,dense,23.0,41.99
DD_DesertNomad,dense,24.0,44.51
DD_DesertNomad,dense,25.0,47.18
DD_DesertNomad,dense,26.0,50.01
DD_DesertNomad,dense,27.0,53.01
DD_DesertNomad,dense,28.0,56.19
DD_DesertNomad,dense,29.0,59.56
DD_DesertNomad,dense,30.0,63.13
DD_DesertNomad,dense,31.0,66.92
DD_DesertNomad,dense,32.0,68.93
DD_DesertNomad,dense,33.0,71.0
DD_DesertNomad,dense,34.0,73.12
DD_DesertNomad,dense,35.0,75.32
DD_DesertNomad,dense,36.0,77.58
DD_DesertNomad,dense,37.0,79.91
DD_DesertNomad,dense,38.0,81.5
DD_DesertNomad,dense,39.0,83.13
DD_DesertNomad,dense,40.0,84.8
DD_DesertNomad,dense,41.0,86.49
DD_DesertNomad,dense,42.0,88.22
DD_DesertNomad,dense,43.0,89.99
DD_DesertNomad,dense,44.0,91.79
DD_DesertNomad,dense,45.0,93.62
DD_DesertNomad,dense,46.0,95.49
DD_DesertNomad,dense,47.0,97.4
DD_DesertNomad,dense,48.0,99.35
DD_DesertNomad,dense,49.0,101.34
DD_DesertNomad,dense,50.0,103.37
DD_DesertNomad,dense,51.0,105.43
DD_DesertNomad,dense,52.0,107.54
DD_DesertNomad,dense,53.0,109.69
DD_DesertNomad,dense,54.0,111.89
DD_DesertNomad,dense,55.0,114.12
DD_DesertNomad,dense,56.0,116.41
DD_DesertNomad,dense,57.0,118.74
DD_DesertNomad,dense,58.0,121.11
DD_DesertNomad,dense,59.0,123.53
DD_DesertNomad,dense,60.0,126.0
DD_DesertNomad,dense,61.0,128.52
DD_DesertNomad,dense,62.0,131.09
DD_DesertNomad,dense,63.0,133.72
DD_DesertNomad,dense,64.0,136.39
DD_DesertNomad,dense,65.0,139.12
DD_DesertNomad,dense,66.0,141.9
DD_DesertNomad,dense,67.0,144.74
DD_DesertNomad,dense,68.0,147.63
DD_DesertNomad,dense,69.0,150.59
DD_DesertNomad,dense,70.0,153.6
DD_DesertNomad,dense,71.0,156.67
DD_DesertNomad,dense,72.0,159.8
DD_DesertNomad,dense,73.0,163.0
DD_DesertNomad,dense,74.0,166.26
DD_DesertNomad,dense,75.0,169.58
DD_DesertNomad,dense,76.0,172.98
DD_DesertNomad,dense,77.0,176.43
DD_DesertNomad,dense,78.0,179.96
DD_DesertNomad,dense,79.0,183.56
DD_DesertNomad,dense,80.0,187.23
DD_DesertNomad,dense,81.0,190.98
DD_DesertNomad,dense,82.0,194.8
DD_DesertNomad,dense,83.0,198.69
DD_DesertNomad,dense,84.0,202.67
DD_DesertNomad,dense,85.0,206.72
DD_DesertNomad,dense,86.0,210.86
DD_DesertNomad,dense,87.0,215.07
DD_DesertNomad,dense,88.0,219.37
DD_DesertNomad,dense,89.0,223.76
DD_DesertNomad,dense,90.0,228.24
DD_DesertNomad,dense,91.0,232.8
DD_DesertNomad,dense,92.0,237.46
DD_DesertNomad,dense,93.0,242.21
DD_DesertNomad,dense,94.0,247.05
DD_DesertNomad,dense,95.0,251.99
DD_DesertNomad,dense,96.0,257.03
DD_DesertNomad,dense,97.0,262.17
DD_DesertNomad,dense,98.0,267.42
DD_DesertNomad,dense,99.0,272.76
DD_DesertNomad,dense,100.0,278.22
DD_DesertNomad,dense,101.0,283.78
DD_DesertNomad,dense,102.0,289.46
DD_DesertNomad,dense,103.0,295.25
DD_DesertNomad,dense,104.0,301.15
DD_DesertNomad,dense,105.0,307.18
DD_DesertNomad,dense,106.0,313.32
DD_DesertNomad,dense,107.0,319.59
DD_DesertNomad,dense,108.0,325.98
DD_DesertNomad,dense,109.0,332.5
DD_DesertNomad,dense,110.0,339.15
DD_DesertNomad,dense,111.0,345.93
DD_DesertNomad,dense,112.0,352.85
DD_DesertNomad,dense,113.0,359.91
DD_DesertNomad,dense,114.0,367.11
DD_DesertNomad,dense,115.0,374.45
DD_DesertNomad,dense,116.0,381.94
DD_DesertNomad,dense,117.0,389.57
DD_DesertNomad,dense,118.0,397.37
DD_DesertNomad,dense,119.0,405.31
DD_DesertNomad,dense,120.0,413.42
DD_DesertNomad,dense,121.0,421.69
DD_DesertNomad,dense,122.0,430.12
DD_DesertNomad,dense,123.0,438.72
DD_DesertNomad,dense,124.0,447.5
DD_DesertNomad,dense,125.0,456.45
DD_DesertNomad,dense,126.0,465.58
DD_DesertNomad,dense,127.0,474.89
DD_DesertNomad,dense,128.0,484.39
DD_DesertNomad,dense,129.0,494.08
DD_DesertNomad,dense,130.0,503.96
DD_DesertNomad,dense,131.0,514.04
DD_DesertNomad,dense,132.0,524.32
DD_DesertNomad,dense,133.0,534.8
DD_DesertNomad,dense,134.0,545.5
DD_DesertNomad,dense,135.0,556.41
DD_DesertNomad,dense,136.0,567.54
DD_DesertNomad,dense,137.0,578.89
DD_DesertNomad,dense,138.0,590.47
DD_DesertNomad,dense,139.0,602.27
DD_DesertNomad,dense,140.0,614.32
DD_DesertNomad,dense,141.0,626.61
DD_DesertNomad,dense,142.0,639.14
DD_DesertNomad,dense,143.0,651.92
