id,source_category,dispellable,duration_policy,ui_name,ui_description,stacking,period,provenance_origin,provenance_dev_name,provenance_source
GE_Lisa_Talent_CastedProjectileDamageIncreaseDebuff_DamageAbilityBuff_Stun,hero,true,Infinite,Ability Enhancement,Stunned,,,datamine,,
GE_Lisa_Talent_CastedProjectileDamageIncreaseDebuff_InstigatorBuff_Buff,hero,true,,Hastening Doom,Granted +20% Haste.,AggregateByTarget,,datamine,,
GE_Lisa_Talent_CastedSingleTargetProjectile_CastedHealFromPreviousDamageProc_Proc,hero,true,,Quickening,"Your next <bold>Flash Revision</> is <bold>Free</>, <bold>Instant Cast</>, and does not apply <bold>Stagger</>.",AggregateBySource,,datamine,,
GE_Lisa_Talent_ChanneledHealOrDamageProjectilesSpender_OverhealAbsorb_Absorb,hero,true,HasDuration,Temporal Protection,Absorbs incoming damage.,AggregateByTarget,,datamine,,
GE_Lisa_Talent_ChanneledHealOrDamageProjectiles_Proc,hero,true,,,,,,datamine,,
GE_Lisa_Talent_DecreasedIncomingMagicDamage,hero,true,Infinite,,,,,datamine,,
GE_Lisa_Talent_InstantDamageSpender_DamageToDot_Dot,hero,true,HasDuration,Erasure,Taking magic damage over time.,AggregateBySource,1.0,datamine,,
GE_Lisa_Talent_InstantDamageSpender_SelfBuff_Buff,hero,true,HasDuration,Converging Timelines,Cooldown Acceleration increased,AggregateBySource,,datamine,,
GE_Lisa_Talent_InstantSelfBuff_FullResources,hero,true,,,,,,datamine,,
GE_Lisa_Talent_Passive_InstantSelfBuff_DetonateAllActiveDots_Damage,hero,true,,,,,,datamine,,
GE_Lisa_Talent_Passive_OverhealToStackingDamageReduction_DamageReductionBuff,hero,true,HasDuration,Resonant Fate,,,,datamine,,
GE_Lisa_Talent_ResourceThresholdBuffs_DamageIncrease,hero,false,Infinite,Synchronicity: Overcharge,,,,datamine,,
GE_Lisa_Talent_ResourceThresholdBuffs_DamageReduction,hero,false,Infinite,Overcharge Manipulation: Increased Damage Reduction,,,,datamine,,
GE_Lisa_Talent_ResourceThresholdBuffs_ResourceIncrease,hero,false,,Synchronicity: Catch Up,Synchronicity,AggregateBySource,,datamine,,
GE_Lisa_Talent_ResourceToFreeSpender_Proc,hero,true,,,,AggregateBySource,,datamine,,
GE_Lisa_Talent_ResourceToFreeSpender_Stacker,hero,true,,Uchronia,,AggregateBySource,,datamine,,
GE_Lisa_Talent_SingleTargetDot_DamageDecrease,hero,true,Infinite,,,AggregateBySource,,datamine,,
GE_Lisa_Talent_SingleTargetDot_DotAoe_Damage,hero,true,,,,,,datamine,,
GE_Lisa_Talent_SingleTargetDot_DotAoe_Dot,hero,true,HasDuration,Entropic Burst,Taking damage over time.,AggregateBySource,1.0,datamine,,
GE_Lisa_Talent_SpendersToManaRegen_ManaRegen,hero,true,HasDuration,Chrona Tap,,AggregateBySource,,datamine,,
GE_Lisa_Talent_StaggerOverhealToStackingHeal_Cooldown,hero,true,HasDuration,Resonant Fate: Exhausted,<bold>Resonant Fate</> has recently triggered.,AggregateBySource,,datamine,,
GE_Lisa_Talent_StaggerOverhealToStackingHeal_Heal,hero,true,,,,,1.0,datamine,,
GE_Lisa_Talent_StaggerOverhealToStackingHeal_HealStacker,hero,true,Infinite,Resonant Fate,,AggregateBySource,,datamine,,
GE_Lisa_Talent_StaggerRemovalOverTime,hero,true,HasDuration,Echoes of Divinity,Cleanses Stagger over time.,AggregateBySource,1.0,datamine,,
GE_Lisa_Talent_TeleportForward_DamageReduction_Buff,hero,true,HasDuration,Chrono Dynamic,,AggregateBySource,,datamine,,
GE_Lisa_TargetedAoeSilence_Buff,hero,true,HasDuration,Chrono Bind,Silenced,AggregateBySource,,datamine,,
GE_Lisa_TargetedAoeSilence_Cost,hero,true,,,,,,datamine,,
GE_Lisa_TargetedAoeSilence_Interrupt,hero,true,,,,,,datamine,,
GE_Lisa_TargetedAoeSilence_Lockout,hero,true,,Interrupted,Cannot cast spells for a short duration.,,,datamine,,
GE_Lisa_TeleportForward_MoveSpeedBuff,hero,true,HasDuration,Time Skip,,AggregateBySource,,datamine,,
GE_MC_BloodAnimation_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodAnimation_FadeIn,ability_system,true,HasDuration,,,,,datamine,,
GE_MC_BloodAnimation_PassiveAoeDamageSelf_AoeDamage,ability_system,true,,,,,,datamine,,
GE_MC_BloodCaster_CastProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodCaster_CastedBleed_Bleed_Dot,ability_system,true,Infinite,Searing Veins,,AggregateByTarget,1.0,datamine,,
GE_MC_BloodCaster_CastedBleed_Bleed_OverflowInstantDeath,ability_system,true,,,,,,datamine,,
GE_MC_BloodCaster_CastedBleed_WarningOnIntendedTarget,ability_system,false,HasDuration,Fixated: Searing Veins,You and anyone close to you will get a lethal debuff.,,,datamine,,
GE_MC_BloodCaster_ChanneledTickingAoE_BloodCrystalRemainingHealthDammage,ability_system,true,,,,,1.0,datamine,,
GE_MC_BloodCaster_ChanneledTickingAoE_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodCaster_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodCrystal_ChanneledDamageReduction_Buff,ability_system,true,Infinite,Bloodwell Barrier,Taking reduced damage.,,,datamine,,
GE_MC_BloodCrystal_DamageImmunity,ability_system,false,Infinite,Magus Creation,,,,datamine,,
GE_MC_BloodFountain_BloodStack,ability_system,false,Infinite,Blood,,AggregateByTarget,,datamine,,
GE_MC_BloodFountain_BoostGhost,ability_system,false,Infinite,Corrupted Source,,AggregateByTarget,,datamine,,
GE_MC_BloodFountain_FountainNearby,ability_system,false,Infinite,,,,,datamine,,
GE_MC_BloodFountain_SuckCooldown,ability_system,false,HasDuration,,,,,datamine,,
GE_MC_BloodGrunt_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodGrunt_Jump_DebuffMovementDealsDamage,ability_system,true,HasDuration,Rabid Leap: Gushing Wounds,You take bleed damage when you move.,AggregateByTarget,,datamine,,
GE_MC_BloodGrunt_Jump_DebuffMovementDealsDamage_Damage,ability_system,true,Infinite,,,,1.0,datamine,,
GE_MC_BloodGrunt_Jump_LandDamage,ability_system,true,,,,,,datamine,,
GE_MC_BloodGrunt_OnDeathAoe_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodGrunt_SaveSelf,ability_system,true,HasDuration,,,,,datamine,,
GE_MC_BloodGuard_AutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodGuard_BladeProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodGuard_CastedBuffAllies_Buff,ability_system,true,HasDuration,Frenzy,Dealing 20% increased Damage.,AggregateBySource,,datamine,,
GE_MC_BloodGuard_ChanneledDamageReduction_Buff,ability_system,true,Infinite,Crimson Barrier,Taking reduced damage,,,datamine,,
GE_MC_BloodGuard_ChargeHalfHealth_BleedDot,ability_system,true,Infinite,Gushing Wound,"You are taking heavy phyisical damage over time.
This debuff will be removed if your remaining health goes above 70%",,1.0,datamine,,
GE_MC_BloodGuard_ChargeHalfHealth_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodHound_CastedAoeDamageAndSilence_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodHound_CastedAoeDamageAndSilence_GrowAndGlow,ability_system,true,Infinite,,,AggregateBySource,,datamine,,
GE_MC_BloodHound_CastedAoeDamageAndSilence_Interrupt,ability_system,true,,,,,,datamine,,
GE_MC_BloodHound_CastedAoeDamageAndSilence_Lockout,ability_system,true,,Interrupted,Cannot cast spells for a short duration.,,,datamine,,
GE_MC_BloodHound_CastedAoeDamageAndSilence_Silence,ability_system,true,HasDuration,Piercing Howl,You are silenced,AggregateByTarget,,datamine,,
GE_MC_BloodHound_Cleave_Bleed_Dot,ability_system,true,HasDuration,Sanguine Claws,You are taking Bleed damage over time.,AggregateByTarget,1.0,datamine,,
GE_MC_BloodHound_Cleave_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodHound_Enrage_Buff,ability_system,true,Infinite,Blood Scent,,AggregateBySource,,datamine,,
GE_MC_BloodHound_Enrage_MaxHealthIncrease,ability_system,true,Infinite,,,,,datamine,,
GE_MC_BloodHound_JumpCleave_Bleed_Dot,ability_system,true,Infinite,Rabid Leap: Gushing Wounds,"You are taking magical damage over time.
You will die when the 10th stack gets applied.",AggregateByTarget,1.0,datamine,,
GE_MC_BloodHound_JumpCleave_Bleed_OverflowInstantDeath,ability_system,true,,,,,,datamine,,
GE_MC_BloodHound_JumpCleave_WarningOnIntendedTarget,ability_system,false,HasDuration,Prey,You and anyone close to you will get a lethal debuff.,,,datamine,,
GE_MC_BloodHound_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodSummoner_AutoAttackMelee_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BloodSummoner_ChannelSpawnBloodAnimation_SummonMaxHealthBuff,ability_system,false,Infinite,Animated Vitality,,AggregateByTarget,,datamine,,
GE_MC_BloodSummoner_ChannelSpawnBloodAnimation_TickDamage,ability_system,true,,,,,,datamine,,
GE_MC_BossDoor_SpecialFallDamage,ability_system,true,HasDuration,,,,,datamine,,
GE_MC_BossDoor_SpecialFallDamage_Damage,ability_system,true,,Fall Damage (Vexira),Watch your step,,,datamine,,
GE_MC_BossGuardian_AutoAttackMeleeCleave,ability_system,true,,,,,,datamine,,
GE_MC_BossGuardian_Charge_Bleed,ability_system,true,HasDuration,Seek and Destroy,,,1.0,datamine,,
GE_MC_BossGuardian_Charge_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BossGuardian_Rune_IconCharge,ability_system,false,Infinite,Empowered Seek and Destroy,,AggregateByTarget,,datamine,,
GE_MC_BossGuardian_Rune_IconSoaks,ability_system,false,Infinite,Empowered Searing Fissure,,AggregateByTarget,,datamine,,
GE_MC_BossGuardian_Rune_IconTankSlam,ability_system,false,Infinite,Empowered Crushing Darkness,,AggregateByTarget,,datamine,,
GE_MC_BossGuardian_Rune_IconTickingDamage,ability_system,false,Infinite,Empowered Seeping Reliquary,,AggregateByTarget,,datamine,,
GE_MC_BossGuardian_Runes_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BossGuardian_Runes_RuneEffect,ability_system,false,Infinite,Runic Aegis,,,,datamine,,
GE_MC_BossGuardian_Runes_SelfBuff,ability_system,false,Infinite,Sermon Aegis,,,,datamine,,
GE_MC_BossGuardian_Runes_Success,ability_system,true,HasDuration,Runic Might,,,,datamine,,
GE_MC_BossGuardian_Soaks_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BossGuardian_Soaks_Dot,ability_system,true,Infinite,Searing Fissure,,AggregateByTarget,1.0,datamine,,
GE_MC_BossGuardian_TankSlam_Damage,ability_system,true,,,,,,datamine,,
GE_MC_BossGuardian_TankSlam_ProjectileDamage,ability_system,true,,,,,,datamine,,
GE_MC_BossGuardian_TankSlam_ProjectileDebuff,ability_system,false,HasDuration,Crushing Shadows: Convulsion,,AggregateByTarget,,datamine,,
GE_MC_BossGuardian_TankSlam_Vanish,ability_system,true,HasDuration,,,,,datamine,,
GE_MC_BossGuardian_TickingDamageAllPlayers_Damage,ability_system,true,,,,,1.0,datamine,,
GE_MC_BossGuardian_TickingDamageAllPlayers_Slow,ability_system,false,Infinite,Seeping Reliquary,,,,datamine,,
GE_MC_WanderingGhostGuard_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MC_WanderingGhostGuard_Slam_Damage,ability_system,true,,,,,,datamine,,
GE_MC_WanderingGhostGuard_Slam_Immobilize,ability_system,true,HasDuration,Restless Grasp,,AggregateByTarget,,datamine,,
GE_MC_WanderingGhostPriest_AoeExplosion_Damage,ability_system,true,,,,,,datamine,,
GE_MC_WanderingGhostPriest_BuffCircle_Buff,ability_system,false,Infinite,Final Prayer,,,,datamine,,
GE_MC_WanderingGhostPriest_CastProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_MC_WanderingGhostPriest_Heal_Heal,ability_system,true,,,,,,datamine,,
GE_MC_WanderingGhostPriest_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MC_WanderingGhostWarrior_Cone_Damage,ability_system,true,,,,,,datamine,,
GE_MC_WanderingGhostWarrior_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BlightedMorningGlory_DotProjectile_Damage,ability_system,true,HasDuration,Blighted Ichor,You are taking magic damage over time.,AggregateByTarget,1.0,datamine,,
GE_MF_BlightedMorningGlory_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BlightedMorningGlory_OnDeathHeal_Heal,ability_system,true,Infinite,Glory,You are healing for a percentage of your maximum health every 2 seconds.,,1.0,datamine,,
GE_MF_BossNecrolord_ChanneledNova_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossNecrolord_CooldownReduction,ability_system,false,Infinite,Blood of the Spirit,Has reduced ability cooldowns per stack.,AggregateByTarget,,datamine,,
GE_MF_BossNecrolord_DeathCast_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossNecrolord_DeathCast_Debuff,ability_system,false,HasDuration,Godrot Exposure,You take increased damage from Godrot Eclipse.,AggregateByTarget,,datamine,,
GE_MF_BossNecrolord_DispellableSoakDot_Dot,ability_system,true,HasDuration,Corrupting Shot,"Taking magic damage over time.

When Corrupting Shot is dispelled or expires, it will explode splitting damage with all nearby heroes.",,1.0,datamine,,
GE_MF_BossNecrolord_DispellableSoakDot_SoakExplodeDamage,ability_system,true,,,,,,datamine,,
GE_MF_BossNecrolord_Fear_Fear,ability_system,false,HasDuration,Terrifying Howl,You are terrified,AggregateByTarget,,datamine,,
GE_MF_BossNecrolord_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossNecrolord_MultiShot_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossNecrolord_RangedAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossNecrolord_ShootDeer_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossNecrolord_SpreadingDot_Damage,ability_system,true,HasDuration,Corrupting Shot,Taking Shadow damage over time. This can spread to nearby allies.,,1.0,datamine,,
GE_MF_BossNecrolord_SpreadingDot_Debuff,ability_system,true,Infinite,,,,,datamine,,
GE_MF_BossNecrolord_SpreadingDot_Marker,ability_system,true,HasDuration,,,,,datamine,,
GE_MF_BossNecrolord_SummonCrystal_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossTotem_AoePulse_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossTotem_SharedHealth_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossUnicorn_BossVulnerabilityDebuff,ability_system,false,Infinite,Dire Wound,"The Spirit is injured and vulnerable, taking increased damage from Malgut's abilities.",AggregateByTarget,,datamine,,
GE_MF_BossUnicorn_Charge_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossUnicorn_Charge_Stun,ability_system,false,HasDuration,Stun,Stunned.,,,datamine,,
GE_MF_BossUnicorn_Charge_StunPiercing,ability_system,false,,,,,,datamine,,
GE_MF_BossUnicorn_DontAggroStuff,ability_system,true,Infinite,,,,,datamine,,
GE_MF_BossUnicorn_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_BossUnicorn_Passive_IncreasedHealingTaken,ability_system,true,Infinite,,,,,datamine,,
GE_MF_BossUnicorn_UntargetableImmune,ability_system,true,Infinite,,,,,datamine,,
GE_MF_DawnstoneGuardian_DamageReflect_Buff,ability_system,false,Infinite,Coalescing Bloodstone,"Building up 1 stack of <bold>Coalescing Bloodstone</> for every 10% of health lost.

Upon casting <bold>Bloodstone Erruption</>, all stacks are consumed and an explosion of corrupted energy deals magic damage in an area based on the number of stacks consumed.",AggregateByTarget,,datamine,,
GE_MF_DawnstoneGuardian_DamageReflect_Damage,ability_system,true,,,,,,datamine,,
GE_MF_DawnstoneGuardian_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_DawnstoneGuardian_Spikes_Damage,ability_system,true,,,,,,datamine,,
GE_MF_FoulTotemic_CastProjectile_Damage,ability_system,true,,,,,,datamine,,
GE_MF_FoulTotemic_Heal_Heal,ability_system,true,,,,,,datamine,,
GE_MF_FoulTotemic_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_MangyBrute_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_MangyBrute_TankSlam_Damage,ability_system,true,,,,,,datamine,,
GE_MF_Skittershard_Debuff,ability_system,true,HasDuration,Crystalline Venom,"You move increasingly slower for each stack. At maximum stacks, you become stunned.",AggregateByTarget,,datamine,,
GE_MF_Skittershard_Debuff_Stun,ability_system,false,HasDuration,Crystalline Stun,You are stunned,,,datamine,,
GE_MF_Skittershard_MeleeAutoAttack_Damage,ability_system,true,,,,,,datamine,,
GE_MF_Skittershard_OnDeath_Debuff,ability_system,true,HasDuration,Crystaline Corruption,"Deals magic damage over time and reduces healing received. Whenever you receive healing, remove one stack.",AggregateByTarget,1.0,datamine,,
GE_MF_Skittershard_OnDeath_HealReduction,ability_system,true,HasDuration,,,AggregateByTarget,,datamine,,
GE_MF_Skittershard_OnDeath_Stun,ability_system,true,HasDuration,Stun,You are stunned,,,datamine,,
GE_MF_Totem_AoePulse_Damage,ability_system,true,,,,,,datamine,,
GE_MF_Totem_OnDeathExplosion_Damage,ability_system,true,,,,,,datamine,,
GE_Mara_AoEAttackBuilder_Cost,hero,true,,,,,,datamine,,
GE_Mara_AoEAttackSpender_Cost,hero,true,,,,,,datamine,,
GE_Mara_AoeAttackBuilder_Damage,hero,true,,,,,,datamine,,
GE_Mara_AoeAttackBuilder_Poison,hero,true,HasDuration,Volatile Poison,"Deals 22% Agility poison damage every 2s over 6 seconds and then erupts, dealing 55% Agility damage to the target and nearby enemies within 500 range.",AggregateBySource,1.0,datamine,,
GE_Mara_AoeAttackBuilder_Poison_Aoe_Damage,hero,true,,,,,,datamine,,
GE_Mara_AoeAttackSpender_Damage,hero,true,,,,,,datamine,,
GE_Mara_AutoAttackProc_Damage,hero,true,,Auto Attack: Envenom,,,,datamine,,
GE_Mara_AutoAttack_Damage,hero,true,,,,,,datamine,,
GE_Mara_BleedAttackSpender_Bleed,hero,true,HasDuration,Hemorrhage,Taking bleed damage over time.,AggregateBySource,1.0,datamine,,
GE_Mara_BleedAttackSpender_Cost,hero,true,,,,,,datamine,,
GE_Mara_BleedAttackSpender_Damage,hero,true,,,,,,datamine,,
GE_Mara_ChargedDoubleAttackBuilder_DamageFirst,hero,true,,,,,,datamine,,
GE_Mara_ChargedDoubleAttackBuilder_DamageSecond,hero,true,,,,,,datamine,,
GE_Mara_ChargedDoubleAttackBuilder_Poison,hero,true,HasDuration,Seething Poison,Taking poison damage over time.,AggregateBySource,1.0,datamine,,
GE_Mara_ChargedDoubleAttackBuilder_Poison_Buff,hero,true,Infinite,Predator's Rush,Energy Regeneration rate by 20%.,AggregateByTarget,,datamine,,
GE_Mara_ChargedResourceRefillSelfBuff_Buff,hero,true,HasDuration,,,AggregateByTarget,,datamine,,
GE_Mara_ChargedTeleportBehindTarget_IncreasedDamageOrMovementSpeed_IncreasedMovementSpeed,hero,true,HasDuration,Stalker Step,Your movement speed is increased by 50%.,AggregateBySource,,datamine,,
GE_Mara_ComboPointGain,hero,true,,,,,,datamine,,
GE_Mara_CopyCharacterDamage_Cost,hero,true,,,,,,datamine,,
GE_Mara_CopyCharacterDamage_SelfBuff,hero,true,HasDuration,Matriarch Macabre,"Damage dealt increased by 20%.

Your Queens Fang and Arachnid Assault abilities summon two shadowy clones that repeat the ability for 50% of the power.",AggregateBySource,,datamine,,
GE_Mara_HeavyAttackSpender_Cost,hero,true,,,,,,datamine,,
GE_Mara_HeavyAttackSpender_Damage,hero,true,,,,,,datamine,,
GE_Mara_MeleeInterrupt_Interrupt,hero,true,,,,,,datamine,,
GE_Mara_MeleeInterrupt_Lockout,hero,true,,Tremble!,Locked out of magic usage,,,datamine,,
GE_Mara_SelfDefenceBuff_SelfBuff,hero,true,HasDuration,Shadow Ward,Damage taken reduced by 40%.,AggregateBySource,,datamine,,
GE_Mara_Stealth,hero,true,Infinite,Brooding Shadows,Stealthed,AggregateByTarget,,datamine,,
GE_Mara_Stealth_Poison_Buff,hero,true,Infinite,,,AggregateByTarget,,datamine,,
GE_Mara_StrongerBehindAttackBuilder_Cost,hero,true,,,,,,datamine,,
GE_Mara_StrongerBehindAttackBuilder_Damage_Strong,hero,true,,,,,,datamine,,
GE_Mara_StrongerBehindAttackBuilder_Damage_Weak,hero,true,,,,,,datamine,,
GE_Mara_StrongerBehindAttackBuilder_Poison_Damage,hero,true,,,,,,datamine,,
GE_Mara_StunSpender_Stun,hero,true,HasDuration,Web Crack,Stunned,,,datamine,,
GE_Mara_Talent_AoeAttackBuilder_HeavyAttackSpenderDamageIncrease_Buff,hero,true,HasDuration,Feed the Queen,Your next Queen's Fang's damage is increased per stack.,AggregateBySource,,datamine,,
GE_Mara_Talent_AoeAttackSpender_DamageToPoisionDot_Poison,hero,true,HasDuration,Vexira's Venom,,AggregateBySource,1.0,datamine,,
GE_Mara_Talent_BleedAttackSpender_ExplosivePoison_ExplosionDamage,hero,true,,,,,,datamine,,
GE_Mara_Talent_BleedAttackSpender_ExplosivePoison_Poison,hero,true,HasDuration,Hemotoxin,"Taking poison damage over time.

Hemorrhaging Strike will instantly burst Hemotoxin, dealing heavy damage to the target and other nearby enemies.",AggregateBySource,1.0,datamine,,
GE_Mara_Talent_BleedAttackSpender_HasteIncrease_Buff,hero,true,Infinite,,,AggregateBySource,,datamine,,
GE_Mara_Talent_ChargedDoubleAttackBuilder_AoeDamage_PoisonDamage,hero,true,,,,,,datamine,,
GE_Mara_Talent_ChargedDoubleAttackBuilder_ResourceIncreaseOT_Buff,hero,true,HasDuration,Widow's Malice,+20% Spirit and generating an additional 30 energy over the duration.,AggregateBySource,1.0,datamine,,
GE_Mara_Talent_ChargedDoubleAttackBuilder_ResourceIncreaseOT_Proc,hero,true,Infinite,Widow's Malice,Your next Widow's Bite while grant you +20% Spirit for 10 seconds and generate an additional 30 energy over the duration.,AggregateBySource,1.0,datamine,,
GE_Mara_Talent_ChargedDoubleAttackBuilder_SpiritBuff,hero,true,HasDuration,,,AggregateByTarget,,datamine,,
GE_Mara_Talent_ChargedResourceRefillSelfBuff_IncreasedDamage_Buff,hero,true,HasDuration,Maiden of Death,"You deal 20% increased damage and all combo generating abilities give you full combo points.

Your energy generation is increased by 20%.",AggregateByTarget,,datamine,,
