name,definitions_ordinal,calculation_modifiers_ordinal,magnitude_scalars_ordinal,role,value,curve_table,curve_row,registry_type
CRIntellectHealCalculation,10,2,0,magnitude,1.0,,Mosse.PinkButterfly.Double.Talent.IncreasedCriticalStrikeChance,AbilityConstants
CRIntellectHealCalculation,10,3,0,magnitude,1.0,,Mosse.CastedSingleTargetHeal.Talent.IncreasedHealOnLowHealthTarget.HealMultiplier,AbilityConstants
CRIntellectHealCalculation,10,4,0,coefficient,1.0,,,
CRIntellectHealCalculation,10,4,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,10,4,2,post_multiply_additive,0.0,,,
CRIntellectHealCalculation,11,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Mosse.PinkButterfly.Double.Hot.IntellectCoefficientPerTick,
CRIntellectHealCalculation,11,1,0,coefficient,1.0,,,
CRIntellectHealCalculation,11,1,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,11,1,2,post_multiply_additive,0.0,,,
CRIntellectHealCalculation,11,2,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Mosse.PinkButterfly.Double.Hot.Spread,
CRIntellectHealCalculation,11,3,0,magnitude,1.0,,Mosse.YellowButterflies.Talent.MoveToLowestHealth.IncreasedCriticalChance,AbilityConstants
CRIntellectHealCalculation,11,4,0,magnitude,1.0,,Mosse.CastedSingleTargetHeal.Talent.IncreasedHealOnLowHealthTarget.HealMultiplier,AbilityConstants
CRIntellectHealCalculation,11,5,0,coefficient,1.0,,,
CRIntellectHealCalculation,11,5,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,11,5,2,post_multiply_additive,0.0,,,
CRIntellectHealCalculation,11,6,0,magnitude,1.0,,Mosse.Talent.ButterflyHealLowHealth.Buff.HotScaler,AbilityConstants
CRIntellectHealCalculation,12,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Mosse.PinkButterfly.Simple.HotIntellectCoefficientPerTick,
CRIntellectHealCalculation,12,1,0,coefficient,1.0,,,
CRIntellectHealCalculation,12,1,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,12,1,2,post_multiply_additive,0.0,,,
CRIntellectHealCalculation,12,2,0,magnitude,1.0,,Mosse.YellowButterflies.Talent.MoveToLowestHealth.IncreasedCriticalChance,AbilityConstants
CRIntellectHealCalculation,12,3,0,magnitude,1.0,,Mosse.CastedSingleTargetHeal.Talent.IncreasedHealOnLowHealthTarget.HealMultiplier,AbilityConstants
CRIntellectHealCalculation,12,4,0,coefficient,1.0,,,
CRIntellectHealCalculation,12,4,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,12,4,2,post_multiply_additive,0.0,,,
CRIntellectHealCalculation,12,5,0,magnitude,1.0,,Mosse.PinkButterfly.Simple.Talent.HealingBonusToPinkSimple,AbilityConstants
CRIntellectHealCalculation,12,6,0,magnitude,1.0,,Mosse.Talent.ButterflyHealLowHealth.Buff.HotScaler,AbilityConstants
CRIntellectHealCalculation,13,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Mosse.ExplosiveMinion.Talent.AllyTargetHeal.Heal.IntellectCoefficient,
CRIntellectHealCalculation,13,1,0,magnitude,1.0,,Mosse.CastedSingleTargetHeal.Talent.IncreasedHealOnLowHealthTarget.HealMultiplier,AbilityConstants
CRIntellectHealCalculation,14,0,0,magnitude,1.0,,SG_WaterElemental.CastedSingleTargetHeal.IntellectCoefficient,AbilityConstants
CRIntellectHealCalculation,14,1,0,coefficient,1.0,,,
CRIntellectHealCalculation,14,1,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,14,1,2,post_multiply_additive,0.0,,,
CRIntellectHealCalculation,15,0,0,magnitude,1.0,,UB_DefendingCleric.ExitCombatBuff.IntellectCoefficient,AbilityConstants
CRIntellectHealCalculation,16,0,0,magnitude,1.0,,UB_DefendingCleric.Heal.IntellectCoefficient,AbilityConstants
CRIntellectHealCalculation,17,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,UC_CadavrianDeathPriest.ChannelMultiTargetHeal.IntellectCoefficient,
CRIntellectHealCalculation,18,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.CastedSingleTargetHeal.IntellectCoefficient,
CRIntellectHealCalculation,18,1,0,magnitude,1.0,,Vigor.CastedSingleTargetHeal.Talent.IncreasedCritChance,AbilityConstants
CRIntellectHealCalculation,19,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.InstantAoeHeal.HealIntellectCoefficient,
CRIntellectHealCalculation,19,2,0,coefficient,1.0,,,
CRIntellectHealCalculation,19,2,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,19,2,2,post_multiply_additive,1.0,,,
CRIntellectHealCalculation,20,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.InstantFrontalConeDamageHeal.HealIntellectCoefficient,
CRIntellectHealCalculation,20,2,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.InstantFrontalConeDamageHeal.Talent.DotProc.CritChanceOverride,
CRIntellectHealCalculation,20,3,0,magnitude,1.0,,Vigor.InstantFrontalConeDamageHeal.Talent.IncreasedHealandDamage.Multiplier,AbilityConstants
CRIntellectHealCalculation,21,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.PartyHealAndSelfBuff.HealIntellectCoefficient,
CRIntellectHealCalculation,22,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.SingleTargetChargedHot.DirectHealIntCoefficient,
CRIntellectHealCalculation,22,1,0,magnitude,1.0,,Vigor.InstantFrontalConeDamageHeal.Talent.DotHotExtension.DoTHotCoefficientScaler,AbilityConstants
CRIntellectHealCalculation,22,2,0,magnitude,1.0,,Vigor.Talent.SpiritProcBuff.NextRuneSpenderIncreasedPower.Multiplier,AbilityConstants
CRIntellectHealCalculation,22,3,0,magnitude,1.0,,Vigor.SingleTargetChargedHot.DirectHealBonusWhenBuffed,AbilityConstants
CRIntellectHealCalculation,22,4,0,magnitude,1.0,,Vigor.InstantResourceGain.Buff.RuneAbilityEnhancementMultiplier,AbilityConstants
CRIntellectHealCalculation,22,5,0,magnitude,1.0,,Vigor.Runes.Talent.ChargeUpMultiple.DamageMultiplier,AbilityConstants
CRIntellectHealCalculation,23,0,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.SkillshotAoeProjectile.Heal.IntellectCoefficient,
CRIntellectHealCalculation,23,1,0,magnitude,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.InstantResourceGain.Buff.RuneAbilityEnhancementMultiplier,
CRIntellectHealCalculation,23,2,0,magnitude,1.0,,Vigor.SkillshotAoeProjectile.Talent.IncreasedCriticalStrikeChance,AbilityConstants
CRIntellectHealCalculation,23,3,0,magnitude,1.0,,Vigor.Talent.SpiritProcBuff.NextRuneSpenderIncreasedPower.Multiplier,AbilityConstants
CRIntellectHealCalculation,23,4,0,coefficient,1.0,,,
CRIntellectHealCalculation,23,4,1,pre_multiply_additive,0.0,,,
CRIntellectHealCalculation,23,4,2,post_multiply_additive,0.0,,,
CRIntellectHealCalculation,23,5,0,magnitude,1.0,,Vigor.SkillshotAoeProjectile.Talent.PingPong.PassiveDamageAndHealScaler,AbilityConstants
CRManaGainCalculation,0,0,0,coefficient,-1.0,,CM_ElfWarden.DrainMana.ManaPercentageDrainPerTick,AbilityConstants
CRManaGainCalculation,0,0,1,pre_multiply_additive,0.0,,,
CRManaGainCalculation,0,0,2,post_multiply_additive,0.0,,,
CRManaGainCalculation,1,0,0,coefficient,1.0,/Game/Abilities/DataTables/CT_AbilityConstants,Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.ManaRegenPerTickInPercentage,
CRManaGainCalculation,1,0,1,pre_multiply_additive,0.0,,,
CRManaGainCalculation,1,0,2,post_multiply_additive,0.0,,,
CRModifyStaggerExecution,2,0,0,coefficient,-1.0,,Lisa.Talent.StaggerRemovalOverTime.PercentageOfMaxHealth,AbilityConstants
CRModifyStaggerExecution,2,0,1,pre_multiply_additive,0.0,,,
CRModifyStaggerExecution,2,0,2,post_multiply_additive,0.0,,,
CRPrimaryAttributeDamageCalculation,0,0,0,magnitude,1.0,,CM_ElfLookout.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,1,0,0,magnitude,1.0,,DM_WinterTrickster.Boon.FriendlyRat.DamageStrengthCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,2,0,0,magnitude,1.0,,DM_WinterWitch.CastProjectile.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,3,0,0,magnitude,1.0,,DM_WinterGiant.AutoAttackCleave.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,4,0,0,magnitude,1.0,,DM_WinterGiant.CastSoakDebuff.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,5,0,0,magnitude,1.0,,DM_WinterGiant.ChannelAoePullToSelf.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,6,0,0,magnitude,1.0,,DM_WinterGiant.CrossAOE.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,7,0,0,magnitude,1.0,,DM_WinterGiant.MeleeChannelDamage.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,8,0,0,magnitude,1.0,,DM_WinterWitch.AutoAttackMelee.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,9,0,0,magnitude,1.0,,DM_WinterWitch.CastAoeImmobalize.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,10,0,0,magnitude,1.0,,DM_WinterWitch.CastDelayedAoeSequence.Aoe.DirectHit.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,11,0,0,magnitude,1.0,,DM_WinterWitch.CastDelayedAoeSequence.Aoe.NearbyHit.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,12,0,0,magnitude,1.0,,DM_WinterWitch.ChannelAoeDamage.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,13,0,0,magnitude,1.0,,DM_WinterWitch.ChannelAoeDamage.Debuff.OverflowExplosion.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,14,0,0,magnitude,1.0,,DR_BossDemonPlant.TankSlamAoe.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,15,0,0,magnitude,1.0,,Shadowlord.TickingAoE.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,16,0,0,magnitude,1.0,,EM_BossGiantTroll.MeleeAutoAttack.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,17,0,0,magnitude,1.0,,EM_BossVaerith.PassiveProjectiles.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,18,0,0,magnitude,1.0,,FM_GravesnareKidnapper.ConeAoeProjectiles.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRPrimaryAttributeDamageCalculation,19,0,0,magnitude,1.0,,FM_GravesnareKidnapper.ConeAoeProjectiles.Dot.PrimaryAttributeCoefficient,AbilityConstants_ForestMeadow
CRPrimaryAttributeDamageCalculation,20,0,0,magnitude,1.0,,Finesse.CritChanceToHealOrDamage.DamageCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,21,0,0,magnitude,1.0,,Finesse.DrainHealthBasedOnPrimaryStat.PrimaryStatMultiplier,AbilityConstants
CRPrimaryAttributeDamageCalculation,22,0,0,magnitude,1.0,,MC_BloodAnimation.AutoAttackMelee.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,23,0,0,magnitude,1.0,,MC_BloodCaster.CastProjectile.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,24,0,0,magnitude,1.0,,MC_BloodGrunt.Jump.Debuff.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,25,0,0,magnitude,1.0,,MC_BloodGrunt.Jump.LandingPrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,26,0,0,magnitude,1.0,,MC_BloodGuard.ChargeHalfHealth.BleedDot.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,27,0,0,magnitude,1.0,,MC_BloodSummoner.AutoAttackMelee.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,28,0,0,magnitude,1.0,,MC_BloodSummoner.ChannelSpawnBloodAnimation.Channel.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,29,0,0,magnitude,1.0,,MC_BossGuardian.AutoAttackMeleeCleave.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,30,0,0,magnitude,1.0,,MC_BossGuardian.Runes.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,31,0,0,magnitude,1.0,,MC_BossGuardian.Soaks.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,33,0,0,magnitude,1.0,,MC_BossGuardian.TankSlam.Projectiles.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,35,0,0,magnitude,1.0,,MF_BossNecrolord.DispellableSoakDot.Debuff.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,36,1,0,magnitude,0.01,,,
CRPrimaryAttributeDamageCalculation,37,0,0,magnitude,1.0,,MF_BossNecrolord.ShootDeer.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,38,0,0,magnitude,1.0,,MF_BossTotem.AoePulse.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,38,1,0,magnitude,0.01,,,
CRPrimaryAttributeDamageCalculation,39,0,0,magnitude,1.0,,MF_Totem.AoePulse.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,39,1,0,magnitude,0.01,,,
CRPrimaryAttributeDamageCalculation,40,0,0,magnitude,1.0,,MF_Totem.OnDeathExplosion.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,41,0,0,magnitude,1.0,,NP_BossHellcaller.MeleeAutoAttack.StrengthCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,42,0,0,magnitude,1.0,,PR_BossAnchor.PeriodicMultiSoak.Debuff.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,43,0,0,magnitude,1.0,,PR_BossAnchor.PeriodicMultiSoak.Pool.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,44,0,0,magnitude,1.0,,PR_BossPirateCaptain.DebuffAoePool.Pool.PlacementAOE.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,45,0,0,magnitude,1.0,,PR_BossPirateCaptain.DebuffAoePool.Pool.Debuff.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,46,0,0,magnitude,1.0,,SH_GravesnareKidnapper.ConeAoeProjectiles.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,47,0,0,magnitude,1.0,,SH_GravesnareKidnapper.ConeAoeProjectiles.Dot.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,48,0,0,magnitude,1.0,,SH_Venomdrinker.CastSlowHomingProjectile.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,49,0,0,magnitude,1.0,,SP_BossMarcass.ChanneledPulsingDamage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,50,0,0,magnitude,1.0,,SP_BossMarcass.MultiCone.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,51,0,0,magnitude,1.0,,SP_BossMarcass.PairUp.BreakPrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,52,0,0,magnitude,1.0,,SP_FrostWolf.Bite.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,53,0,0,magnitude,1.0,,SP_FrostWolf.Pursuit.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,54,0,0,magnitude,1.0,,SP_PolarBear.Tornadoes.Tornado.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,55,0,0,magnitude,1.0,,ST_BigBloodElemental.ChannelBeam.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,56,0,0,magnitude,1.0,,ST_BloodBrute.TankSlamAoe.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,57,0,0,magnitude,1.0,,ST_BossArbiter.BeamIllusions.Beam.AoePrimayDamageCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,58,0,0,magnitude,1.0,,ST_BossArbiter.BeamIllusions.Beam.TargetPrimayDamageCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,59,0,0,magnitude,1.0,,ST_BossArbiter.CircleIllusions.StepInside.PrimayDamageCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,60,0,0,magnitude,1.0,,ST_BossArbiter.CircleIllusions.Dot.PrimayDamageCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,61,0,0,magnitude,1.0,,ST_BossDefenseEye.PassiveShootProjectiles.Projectile.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,62,0,0,magnitude,1.0,,ST_BossDefenseEye.ApplyDelayedAoePlacementDebuffToAll.Explosion.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,63,0,0,magnitude,1.0,,ST_BossDefenseEye.Beams.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,63,2,0,magnitude,1.0,,ST_BossDefenseEye.Beams.Spread,AbilityConstants
CRPrimaryAttributeDamageCalculation,64,0,0,magnitude,1.0,,ST_BossDefenseEye.RotatingCross.Hard.IncreasingStacks.Debuff.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,65,0,0,magnitude,1.0,,ST_BossDefenseEye.SearchLight.DamagePulse.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,66,0,0,magnitude,1.0,,ST_BossDefenseEye.SlowDotAoe.Dot.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,67,0,0,magnitude,1.0,,ST_BossGatekeeper.Aura.ProximityDamage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,68,0,0,magnitude,1.0,,ST_BossGatekeeper.Conduit.Circle.Projectile.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,69,1,0,magnitude,0.0,,,
CRPrimaryAttributeDamageCalculation,70,0,0,magnitude,1.0,,ST_BossGatekeeper.Conduit.Triangle.Aoe.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,71,0,0,magnitude,1.0,,ST_BossGatekeeper.MeleeAutoAttack.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,72,0,0,magnitude,1.0,,ST_BossGatekeeper.MultiCastedMeleeStrike.TickDamage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,73,0,0,magnitude,1.0,,ST_BossGateKeeper.PullAndCastedAoe.Aoe.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,74,0,0,magnitude,1.0,,ST_BossGatekeeper.TankCone.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,75,0,0,magnitude,1.0,,ST_SmallBloodElemental.CastProjectile.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,76,0,0,magnitude,1.0,,ST_SmallBloodElemental.SpinProjectiles.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,77,0,0,magnitude,1.0,,Trait.ExtraDotHotOnEffectApplicationProc.Dot.FlatDamageValue,AbilityConstants
CRPrimaryAttributeDamageCalculation,78,0,0,magnitude,1.0,,Trait.GemSingleTargetProcOnDamageHeal.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,79,0,0,magnitude,1.0,,Trait.GemTargetedSpikeProc.Small.SpikeDamage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,80,0,0,magnitude,1.0,,Trait.IncomingDamageToDefenceAndDamage.FlatDamageValue,AbilityConstants
CRPrimaryAttributeDamageCalculation,81,0,0,magnitude,1.0,,UB_BossArchbishop.ArenaAOEBeam.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,82,0,0,magnitude,1.0,,VV_BlackmistCutthroat.ChannelCone.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,83,0,0,magnitude,1.0,,Weapon.AbsorbDelayedAoeDamage.Explosion.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,84,0,0,magnitude,1.0,,Weapon.CastedChainHealDamage.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,84,1,0,magnitude,1.0,,Weapon.CastedChainHealDamage.AbilityAddedCritChance,AbilityConstants
CRPrimaryAttributeDamageCalculation,85,0,0,magnitude,1.0,,Weapon.CastedHealAndDamageChannel.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,86,0,0,magnitude,1.0,,Weapon.CastedRepetitivelyAOEDamageDebuff.Aoe.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,87,0,0,magnitude,1.0,,Weapon.CastedRepetitivelyAOEDamageDebuff.Debuff.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,88,0,0,magnitude,1.0,,Weapon.ChanneledCooldownReducer.Damage.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,89,0,0,magnitude,1.0,,Weapon.CleaveDamageBuffCooldownReduction.Cleave.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,90,0,0,magnitude,1.0,,Weapon.CleaveDamageBuffCooldownReduction.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,91,0,0,magnitude,1.0,,Weapon.FrontalAOEConeRepeatingStunDamage.FinalHit.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,92,0,0,magnitude,1.0,,Weapon.FrontalAOEConeRepeatingStunDamage.InitialHit.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,93,0,0,magnitude,1.0,,Weapon.FrontalAOEConeRepeatingStunDamage.RepeatingHit.PrimaryAttributeCoefficient,AbilityConstants
CRPrimaryAttributeDamageCalculation,94,0,0,magnitude,1.0,,Weapon.InstantAoeDamageBuff.Damage.PrimaryAttributeCoefficient,AbilityConstants
