id,modifiers_ordinal,attribute,op,value_known,value_curve_ref,value_default,value_unresolved_reason,magnitude_type,detail,detail_kind,detail_data_tag,detail_data_name,detail_calculation_class,detail_coefficient,detail_backing_attribute,detail_pre_add,detail_post_add,detail_source
GE_Shared_GainSetByCallerAnyResource,1,Resources,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Resource,None,,,,,,
GE_Shared_GainSetByCallerAnyResource,2,ResourcesSecond,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.ResourceSecond,None,,,,,,
GE_Shared_GainSetByCallerAnyResource,3,ResourcesTertiary,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.ResourceTertiary,None,,,,,,
GE_Shared_GainSetByCallerAnyResource,4,SpiritPoints,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.SpiritPoints,None,,,,,,
GE_Shared_GainSetByCallerMana,0,Mana,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Mana,None,,,,,,
GE_Shared_GainSetByCallerResource,0,Resources,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Resource,None,,,,,,
GE_Shared_GainSetByCallerResourceSecond,0,ResourcesSecond,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Resource,None,,,,,,
GE_Shared_GainSetByCallerResourceTertiary,0,ResourcesTertiary,Additive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Resource,None,,,,,,
GE_Shared_GainSingleMana,0,Mana,Additive,1.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_GainSingleResource,0,Resources,Additive,1.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_GainSingleResourceSecond,0,ResourcesSecond,Additive,1.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_GemOvercapBonus,0,PrimaryAttributeMultiplier,Multiplicitive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Shared_GemOvercapBonus,1,Stamina,Multiplicitive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Shared_HeroZoneOutOfCombatRegenBuff,0,OutOfCombatHealthRegenRate,MultiplyCompound,2.0,,,,ScalableFloat,registry::FM.Shared.HeroOutOfCombatRegenBuff.HealthRegenRateMultiplier,scalable_float_reference,,,,,,,,
GE_Shared_HeroZoneOutOfCombatRegenBuff,1,OutOfCombatHealthRegenTickTime,MultiplyCompound,0.5,,,,ScalableFloat,registry::FM.Shared.HeroOutOfCombatRegenBuff.HealthRegenTickMultiplier,scalable_float_reference,,,,,,,,
GE_Shared_HeroZoneOutOfCombatRegenBuff,2,OutOfCombatManaRegenRate,MultiplyCompound,2.0,,,,ScalableFloat,registry::FM.Shared.HeroOutOfCombatRegenBuff.ManaRegenRateMultiplier,scalable_float_reference,,,,,,,,
GE_Shared_HeroZoneOutOfCombatRegenBuff,3,OutOfCombatManaRegenTickTime,MultiplyCompound,0.5,,,,ScalableFloat,registry::FM.Shared.HeroOutOfCombatRegenBuff.ManaRegenTickMultiplier,scalable_float_reference,,,,,,,,
GE_Shared_InstantMaxHealth_SetByCaller,0,MaxHealth,Override,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.MaxHealth,None,,,,,,
GE_Shared_NPC_BackgroundFighting,0,MinHealth,Override,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Health,None,,,,,,
GE_Shared_NPC_BackgroundFighting,1,IncomingDamageMultiplier,Multiplicitive,0.1,,,,ScalableFloat,registry::Shared.BackgroundFighting.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Shared_NPC_NoKillscore,0,KillScore,Override,0.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_NPC_NoSpiritPointValue,0,SpiritPointValue,Override,0.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_NPC_ReturningHomeBuff,0,MoveSpeed,Multiplicitive,2.0,,,,ScalableFloat,CT_AbilityConstants::AI.ReturnHome.MoveSpeed,scalable_float_reference,,,,,,,,
GE_Shared_NPC_Roam,0,MoveSpeed,Multiplicitive,0.25,,,,ScalableFloat,,,,,,,,,,
GE_Shared_OverrideSetByCallerTertiaryResource,0,ResourcesTertiary,Override,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.ResourceTertiary,None,,,,,,
GE_Shared_Passive_PowerScaler,0,DamageScale,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageScale,None,,,,,,
GE_Shared_Passive_PowerScaler,1,MaxHealth,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.HealthScale,None,,,,,,
GE_Shared_Passive_PowerScaler,2,OutgoingAbsorptionMultiplier,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageScale,None,,,,,,
GE_Shared_Passive_PowerScaler,3,HealScale,MultiplyCompound,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.DamageScale,None,,,,,,
GE_Shared_SpendSingleResource,0,Resources,Additive,-1.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_SpendSingleResourceSecond,0,ResourcesSecond,Additive,-1.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_SpiritAbility_Cost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Shared_SpiritPointGain,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Shared_SpiritRefund_Buff,0,PrimaryAttributeMultiplier,Additive,0.05,,,,ScalableFloat,registry::Hero.SpiritProcRefundResource.Buff.AdditionalPrimaryStatBonusPerStack,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff,0,Haste,Additive,0.3,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.HasteIncrease,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_Healer,0,Haste,Additive,0.3,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.HasteIncrease,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_Healer,1,ManaRegenTickTime,MultiplyCompound,0.5,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.ManaRegenTickTimeMultiplier,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_Healer,2,ManaRegenRate,MultiplyCompound,3.0,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.ManaRegenRateMultiplier,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_Healer,3,DamageThreatMultiplier,MultiplyCompound,0.5,,,,ScalableFloat,registry::Hero.Spirit.Buff.NonTankThreatGenerationScaler,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_Healer,4,HealThreatMultiplier,MultiplyCompound,0.5,,,,ScalableFloat,registry::Hero.Spirit.Buff.NonTankThreatGenerationScaler,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_NotTank,0,Haste,Additive,0.3,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.HasteIncrease,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_NotTank,1,DamageThreatMultiplier,MultiplyCompound,0.5,,,,ScalableFloat,registry::Hero.Spirit.Buff.NonTankThreatGenerationScaler,scalable_float_reference,,,,,,,,
GE_Shared_SpiritTriggeredBuff_NotTank,2,HealThreatMultiplier,MultiplyCompound,0.5,,,,ScalableFloat,registry::Hero.Spirit.Buff.NonTankThreatGenerationScaler,scalable_float_reference,,,,,,,,
GE_Shared_Talent_AbilityCommitToSpiritRefund_GrantSpiritPointsAtDungStart,0,SpiritPoints,Additive,50.0,,,,ScalableFloat,,,,,,,,,,
GE_Shared_Talent_AbilityCommitToSpiritRefund_Proc,0,SpiritRefundChanceFlatIncrease,Additive,1.0,,,,ScalableFloat,registry::Hero.Talent.AbilityCommitToSpiritRefund.AdditionalSpiritRefundChance,scalable_float_reference,,,,,,,,
GE_Shared_Tank_ReducedIncomingDamage,0,PhysicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Shared.Tank.ReducedIncomingDamage,scalable_float_reference,,,,,,,,
GE_Shared_Tank_ReducedIncomingDamage,1,MagicalIncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Shared.Tank.ReducedIncomingDamage,scalable_float_reference,,,,,,,,
GE_Shared_TargetDummy_MinHealthIsMaxHealth,0,MinHealth,Override,1.0,,,,AttributeBased,,attribute_based,,,,1.0,MaxHealth,0.0,0.0,Source
GE_Sune_AtTargetInstantAoe_ManaCost,0,Mana,Additive,55.0,,,,ScalableFloat,registry::Sune.AtTargetInstantAoe.ManaCost,scalable_float_reference,,,,,,,,
GE_Sune_AutoAttackParryDebuff_SelfBuff,0,ParryChance,Additive,0.2,,,,ScalableFloat,registry::Sune.AutoAttackParryDebuff.ParryChanceIncrease,scalable_float_reference,,,,,,,,
GE_Sune_CastedSingleTargetHeal_ManaCost,0,Mana,Additive,132.0,,,,ScalableFloat,registry::Sune.CastedSingleTargetHeal.ManaCost,scalable_float_reference,,,,,,,,
GE_Sune_DamageTransferAura_ManaCost,0,Mana,Additive,10.0,,,,ScalableFloat,registry::Sune.DamageTransferAura.ManaCostPerPeriod,scalable_float_reference,,,,,,,,
GE_Sune_DamageTransferAura_SelfBuff,0,ParryChance,AddFinal,0.08,,,,ScalableFloat,registry::Sune.DamageTransferAura.ParryChanceIncrease,scalable_float_reference,,,,,,,,
GE_Sune_DroppedPulseAoe_ManaCost,0,Mana,Additive,218.0,,,,ScalableFloat,registry::Sune.DroppedPulseAoe.ManaCost,scalable_float_reference,,,,,,,,
GE_Sune_DroppedPulseAoe_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,registry::Sune.DroppedPulseAoe.SelfIncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_InstantSingleTargetHealOrDamage_ResourceCost,0,Resources,Additive,1.0,,,,ScalableFloat,registry::Sune.InstantSingleTargetHealOrDamage.ResourceCost,scalable_float_reference,,,,,,,,
GE_Sune_Passive_SpiritPercentToMaxMana,0,ManaRegenRate,Multiplicitive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,Spirit,0.0,1.0,Source
GE_Sune_SelfImmunityAndAoeHeal_SelfBuff_DamageReduction,0,IncomingDamageMultiplier,MultiplyCompound,0.5,,,,ScalableFloat,registry::Sune.SelfImmunityAndAoeHeal.SelfBuff.DamageReduction.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_SelfImmunityAndAoeHeal_SelfBuff_Immunity,0,DamageMitigationScale,Override,0.0,,,,ScalableFloat,,,,,,,,,,
GE_Sune_SelfImmunityAndAoeHeal_SpiritPointCost,0,SpiritPoints,Additive,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Sune_SingleTargetAbsorb_Absorb,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,,,,,,,,,,
GE_Sune_SingleTargetAbsorb_ManaCost,0,Mana,Additive,182.0,,,,ScalableFloat,registry::Sune.SingleTargetAbsorb.ManaCost,scalable_float_reference,,,,,,,,
GE_Sune_SpiritTriggeredBuff,0,Haste,Additive,0.3,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.HasteIncrease,scalable_float_reference,,,,,,,,
GE_Sune_SpiritTriggeredBuff,1,ManaRegenTickTime,MultiplyCompound,0.5,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.ManaRegenTickTimeMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_SpiritTriggeredBuff,2,ManaRegenRate,MultiplyCompound,3.0,,,,ScalableFloat,CT_AbilityConstants::Hero.Spirit.Buff.ManaRegenRateMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_Talent_AtTargetInstantAoe_AddsDot_SelfReducedDamage,0,IncomingDamageMultiplier,MultiplyCompound,0.9,,,,ScalableFloat,registry::Sune.AtTargetInstantAoe.Talent.AddsDot.DotOutgoingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_Talent_AtTargetInstantAoe_DamageReduction_SelfBuff,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,registry::Sune.AtTargetInstantAoe.Talent.DamageReduction.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_Talent_DroppedPulseAoeDebuffsTargets_AttackSpeedDebuff,0,AttackSpeed,MultiplyCompound,0.8,,,,ScalableFloat,registry::Sune.DroppedPulseAoe.Talent.DroppedPulseAoeDebuffsTargets.AttackSpeedScaler,scalable_float_reference,,,,,,,,
GE_Sune_Talent_DroppedPulseAoeDebuffsTargets_SlowDebuff,0,MoveSpeed,MultiplyCompound,0.65,,,,ScalableFloat,registry::Sune.DroppedPulseAoe.Talent.DroppedPulseAoeDebuffsTargets.MoveSpeedScaler,scalable_float_reference,,,,,,,,
GE_Sune_Talent_IncreasedParryChance_Buff,0,ParryChance,Additive,0.1,,,,ScalableFloat,registry::Sune.Talent.IncreasedParryChance.Increase,scalable_float_reference,,,,,,,,
GE_Sune_Talent_LowHealthDamageReduction,0,IncomingDamageMultiplier,MultiplyCompound,0.8,,,,ScalableFloat,registry::Sune.Talent.LowHealthDamageReduction.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_Talent_ParryCounterAttack_Buff,0,Spirit,Additive,0.005,,,,ScalableFloat,registry::Sune.Talent.ParryCounterAttack.Buff.AdditionalSpiritPerStack,scalable_float_reference,,,,,,,,
GE_Sune_Talent_ReducedIncomingMagicDamage_Buff,0,MagicalIncomingDamageMultiplier,MultiplyCompound,0.7,,,,ScalableFloat,registry::Sune.SingleTargetAbsorb.Talent.MagicDamageReductionBuff.IncomingMagicDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Sune_Talent_SingleTargetAbsorb_SecondaryStatBoosts_Buff,0,Armor,MultiplyCompound,1.0,,,,AttributeBased,,attribute_based,,,,1.0,Expertise,1.0,0.0,Source
GE_Sune_Talent_SingleTargetAbsorb_SecondaryStatBoosts_SelfBuff,0,CooldownRecovery,AddFinal,,,,the magnitude is computed by a calculation class this dataset does not read,CustomCalc,,custom_calculation,,,,,,,,
GE_Sune_Talent_TargetedLeapAoe_MoveSpeedAndArmorBuff_Buff,0,MoveSpeed,MultiplyCompound,1.2,,,,ScalableFloat,registry::Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.MoveSpeedScaler,scalable_float_reference,,,,,,,,
GE_Sune_Talent_TargetedLeapAoe_MoveSpeedAndArmorBuff_Buff,1,Armor,MultiplyCompound,1.4,,,,ScalableFloat,registry::Sune.TargetedLeapAoe.Talent.MoveSpeedAndArmorBuff.ArmorScaler,scalable_float_reference,,,,,,,,
GE_Sune_Talent_TargetedLeapAoe_ParryBuff,0,ParryChance,AddFinal,0.2,,,,ScalableFloat,registry::Sune.TargetedLeapAoe.Talent.ParryBuff.Buff.ParryIncrease,scalable_float_reference,,,,,,,,
GE_Sune_TargetedCastedHealOrDamage_ManaCost,0,Mana,Additive,1.0,,,,AttributeBased,,attribute_based,,,,1.0,Resources,0.0,-1.0,Source
GE_Talent_InstantAoeDot_StacksToHaste_Buff,0,Spirit,Additive,0.0025,,,,ScalableFloat,registry::Gunde.InstantAoeDot.Talent.StacksToHaste.AdditionalHastePerStack,scalable_float_reference,,,,,,,,
GE_TauntTotem_Stats,0,IncomingDamageMultiplier,MultiplyCompound,0.3,,,,ScalableFloat,registry::Meiko.TauntTotem.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Trait_AbilityToIncreasedMainStat_Buff,0,PrimaryAttributeMultiplier,Multiplicitive,1.072,,,,ScalableFloat,registry::Trait.AbilityToIncreasedMainStat.Buff.AdditionalMainStat,scalable_float_reference,,,,,,,,
GE_Trait_CommitToHasteRatingAndWeaponCooldown_HasteRatingBuff,0,HasteRating,Additive,6.0,,,,ScalableFloat,registry::Trait.CommitToHasteRatingAndWeaponCooldown.Buff.AdditionalHasteRating,scalable_float_reference,,,,,,,,
GE_Trait_CooldownRecoveryOnWeaponAbility_Buff,0,CooldownRecovery,Multiplicitive,1.2,,,,ScalableFloat,registry::Trait.CooldownRecoveryOnWeaponAbility.Buff.CooldownRecoveryBonus,scalable_float_reference,,,,,,,,
GE_Trait_CritsToIncreasedCritRating_CritRatingBuff,0,CritRating,Additive,21.0,,,,ScalableFloat,registry::Trait.CritsToIncreasedCritRating.Buff.AdditionalCritRating,scalable_float_reference,,,,,,,,
GE_Trait_CritsToIncreasedPrimaryStatBuff_Buff,0,PrimaryAttributeMultiplier,Multiplicitive,1.03,,,,ScalableFloat,registry::Trait.CritsToIncreasedPrimaryStatBuff.Buff.AdditionalPrimaryStat,scalable_float_reference,,,,,,,,
GE_Trait_DamageReductionWhenHealthy,0,IncomingDamageMultiplier,MultiplyCompound,0.97,,,,ScalableFloat,registry::Trait.DamageReductionWhenHealthy.DamageReductionMultiplier,scalable_float_reference,,,,,,,,
GE_Trait_DeathPreventionWithImmunity_ImmunityBuff,0,DamageMitigationScale,Override,0.0,,,,ScalableFloat,,,,,,,,,,
GE_Trait_FirstIncomingHitToReducedIncomingDamageBuff_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.97,,,,ScalableFloat,registry::Trait.FirstIncomingHitToReducedIncomingDamageBuff.Buff.IncomingDamageMultiplier,scalable_float_reference,,,,,,,,
GE_Trait_GemCooldownRecoveryOnAbilityProc_Buff,0,CooldownRecovery,Multiplicitive,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.CooldownRecovery,None,,,,,,
GE_Trait_IncomingDamageToDefenceAndDamage_DefenceBuff,0,Armor,MultiplyCompound,1.01,,,,ScalableFloat,registry::Trait.IncomingDamageToDefenceAndDamage.FlatArmorValue,scalable_float_reference,,,,,,,,
GE_Trait_IncreasedMainStatAndSpiritRating_MainStat,0,PrimaryAttributeMultiplier,Multiplicitive,1.015,,,,ScalableFloat,CT_TraitConstants::Trait.IncreasedMainStatAndSpiritRating.Buff.MainStatAdd,scalable_float_reference,,,,,,,,
GE_Trait_IncreasedMainStatAndSpiritRating_SpiritRating,0,SpiritRating,Additive,7.0,,,,ScalableFloat,CT_TraitConstants::Trait.IncreasedMainStatAndSpiritRating.AdditionalSpiritRating,scalable_float_reference,,,,,,,,
GE_Trait_IncreasedStaminaToHealthConversion,0,StaminaToMaxHealthMultiplier,Multiplicitive,1.025,,,,ScalableFloat,registry::Trait.IncreasedStaminaToHealthConversion.Multiplier,scalable_float_reference,,,,,,,,
GE_Trait_NoDamageToDamageReduction_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.98,,,,ScalableFloat,registry::Trait.NoDamageToDamageReduction.AdditionalDamageReductionPerStack,scalable_float_reference,,,,,,,,
GE_Trait_OffensiveAbilityHasteRatingStacking_Buff,0,HasteRating,Additive,4.0,,,,ScalableFloat,registry::Trait.OffensiveAbilityHasteRatingStacking.AdditionalHasteRating,scalable_float_reference,,,,,,,,
GE_Trait_OffensiveAbilityToHighestStatBuff_Buff_Crit,0,CritRating,Additive,28.0,,,,ScalableFloat,registry::Trait.OffensiveAbilityToHighestStatBuff.Buff.AdditionalValue,scalable_float_reference,,,,,,,,
GE_Trait_OffensiveAbilityToHighestStatBuff_Buff_Expertise,0,ExpertiseRating,Additive,28.0,,,,ScalableFloat,registry::Trait.OffensiveAbilityToHighestStatBuff.Buff.AdditionalValue,scalable_float_reference,,,,,,,,
GE_Trait_OffensiveAbilityToHighestStatBuff_Buff_Haste,0,HasteRating,Additive,28.0,,,,ScalableFloat,registry::Trait.OffensiveAbilityToHighestStatBuff.Buff.AdditionalValue,scalable_float_reference,,,,,,,,
GE_Trait_OffensiveAbilityToHighestStatBuff_Buff_Spirit,0,SpiritRating,Additive,28.0,,,,ScalableFloat,registry::Trait.OffensiveAbilityToHighestStatBuff.Buff.AdditionalValue,scalable_float_reference,,,,,,,,
GE_Trait_RelicToDamageReduction_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.953,,,,ScalableFloat,registry::Trait.RelicToDamageReduction.Buff.DamageReductionMultiplier,scalable_float_reference,,,,,,,,
GE_Trait_StandingStillStaminaExpertiseRatingIncrease_Buff_Durational,0,MaxHealth,MultiplyCompound,1.05,,,,ScalableFloat,registry::Trait.StandingStillStaminaExpertiseRatingIncrease.Buff.StaminaMultiplier,scalable_float_reference,,,,,,,,
GE_Trait_StandingStillStaminaExpertiseRatingIncrease_Buff_Durational,1,ExpertiseRating,Additive,12.0,,,,ScalableFloat,registry::Trait.StandingStillStaminaExpertiseRatingIncrease.Buff.AdditionalExpertiseRating,scalable_float_reference,,,,,,,,
GE_Trait_StandingStillStaminaExpertiseRatingIncrease_Buff_Infinite,0,MaxHealth,MultiplyCompound,1.05,,,,ScalableFloat,registry::Trait.StandingStillStaminaExpertiseRatingIncrease.Buff.StaminaMultiplier,scalable_float_reference,,,,,,,,
GE_Trait_StandingStillStaminaExpertiseRatingIncrease_Buff_Infinite,1,ExpertiseRating,Additive,12.0,,,,ScalableFloat,registry::Trait.StandingStillStaminaExpertiseRatingIncrease.Buff.AdditionalExpertiseRating,scalable_float_reference,,,,,,,,
GE_Trait_WeaponCritChanceCooldownReduction_Buff,0,CritChance,Additive,0.095,,,,ScalableFloat,registry::Trait.WeaponCritChanceCooldownReduction.Buff.AddedWeaponCritChance,scalable_float_reference,,,,,,,,
GE_Trait_WeaponDamageReductionPrimaryStatIncrease_Buff,0,IncomingDamageMultiplier,MultiplyCompound,0.85,,,,ScalableFloat,registry::Trait.WeaponDamageReductionPrimaryStatIncrease.Buff.AdditionalDamageReduction,scalable_float_reference,,,,,,,,
GE_Trait_WeaponDamageReductionPrimaryStatIncrease_Buff,1,PrimaryAttributeMultiplier,Multiplicitive,1.1,,,,ScalableFloat,registry::Trait.WeaponDamageReductionPrimaryStatIncrease.Buff.PrimaryAttributeAddition,scalable_float_reference,,,,,,,,
GE_Trait_WeaponHealDamageIncrease_Buff,0,DamageScale,Multiplicitive,1.24,,,,ScalableFloat,registry::Trait.WeaponHealDamageIncrease.Buff.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_Trait_WeaponHealDamageIncrease_Buff,1,HealScale,Multiplicitive,1.24,,,,ScalableFloat,registry::Trait.WeaponHealDamageIncrease.Buff.HealMultiplier,scalable_float_reference,,,,,,,,
GE_Tutorial_Shared_MinHealth,0,MinHealth,Override,,,,"the magnitude is supplied by whatever applies this effect, not by the effect",SetByCaller,,set_by_caller,SetByCaller.Health,None,,,,,,
GE_UB_BossArchBishop_Orb_OrbOnDeathBuff_Buff,0,DamageScale,Multiplicitive,1.05,,,,ScalableFloat,registry::UB_BossArchbishop.OrbOnDeathBuff.Buff.DamageScalePerStack,scalable_float_reference,,,,,,,,
GE_UB_BossArchbishop_SpawnOrbs_Orb_BossDebuff,0,IncomingDamageMultiplier,MultiplyCompound,1.0,,,,ScalableFloat,registry::UB_BossArchbishop.OrbOfDeath.BossDebuff.IncomingDamageScale,scalable_float_reference,,,,,,,,
GE_UB_BossCaster_CastedRangedProjectile_HasteBuff,0,Haste,Additive,0.1,,,,ScalableFloat,registry::UB_BossLifebringer.Caster.CastedProjectile.HasteBuffPercentage,scalable_float_reference,,,,,,,,
GE_UB_BossLifebringer_ResurectDamageIncrease,0,DamageScale,Multiplicitive,1.25,,,,ScalableFloat,registry::UB_BossLifebringer.Ressurect.DamageIncrease,scalable_float_reference,,,,,,,,
GE_UB_BossWarMachine_LinkTargets_Slow,0,MoveSpeed,Multiplicitive,0.8,,,,ScalableFloat,registry::UB_BossWarMachine.LinkTargets.MoveSpeedReductionScale,scalable_float_reference,,,,,,,,
GE_UB_BossWarrior_RangedDotProjectile_HealReduction,0,IncomingHealMultiplier,Multiplicitive,0.85,,,,ScalableFloat,registry::UB_BossLifebringer.Warrior.RangedDotProjectile.HealReductionPercentage,scalable_float_reference,,,,,,,,
GE_UB_CadavrianBannerman_WarHorn_Buff,0,DamageScale,Multiplicitive,1.3,,,,ScalableFloat,registry::UB_CadavrianBannerman.WarHorn.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DeadeyeArbalest_LineAttack_Debuff,0,Strength,MultiplyCompound,0.75,,,,ScalableFloat,registry::UB_DeadeyeArbalest.LineAttack.Debuff.MainStatMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DeadeyeArbalest_LineAttack_Debuff,1,Intellect,MultiplyCompound,0.75,,,,ScalableFloat,registry::UB_DeadeyeArbalest.LineAttack.Debuff.MainStatMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DeadeyeArbalest_LineAttack_Debuff,2,Agility,MultiplyCompound,0.75,,,,ScalableFloat,registry::UB_DeadeyeArbalest.LineAttack.Debuff.MainStatMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DeadeyeArbalest_LineAttack_Debuff,3,BlockChance,MultiplyCompound,0.75,,,,ScalableFloat,registry::UB_DeadeyeArbalest.LineAttack.Debuff.BlockMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DeadeyeArbalest_LineAttack_Debuff,4,ParryChance,MultiplyCompound,0.75,,,,ScalableFloat,registry::UB_DeadeyeArbalest.LineAttack.Debuff.ParryMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DeadeyeArbalest_LineAttack_Debuff,5,DodgeChance,MultiplyCompound,0.75,,,,ScalableFloat,registry::UB_DeadeyeArbalest.LineAttack.Debuff.DodgeMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DefendingArcher_ExitCombatBuff_Buff,0,MoveSpeed,Multiplicitive,1.05,,,,ScalableFloat,registry::UB_DefendingArcher.ExitCombatBuff.MoveSpeedMultiplier,scalable_float_reference,,,,,,,,
GE_UB_DefendingKnight_ExitCombatBuff_Buff,0,DamageScale,Multiplicitive,1.05,,,,ScalableFloat,registry::UB_DefendingKnight.ExitCombatBuff.DamageMultiplier,scalable_float_reference,,,,,,,,
GE_UB_FallenCleric_HealDebuff_Debuff,0,IncomingHealMultiplier,Multiplicitive,0.75,,,,ScalableFloat,registry::UB_FallenCleric.HealDebuff.IncomingHealMultiplier,scalable_float_reference,,,,,,,,
GE_UB_FerventSoldier_MeleeAutoAttack_Buff,0,Haste,Additive,0.02,,,,ScalableFloat,registry::UB_FerventSoldier.MeleeAutoAttack.Buff.HasteGainPerStack,scalable_float_reference,,,,,,,,
GE_UB_Healer_CastedDamageReductionAoe_Buff,0,IncomingDamageMultiplier,Multiplicitive,0.75,,,,ScalableFloat,registry::UB_Healer.CastedReducedDamageAoe.DamageReduction,scalable_float_reference,,,,,,,,
GE_UB_HealingMinion_PostDeathCleanse_Buff,0,IncomingDamageMultiplier,Multiplicitive,0.5,,,,ScalableFloat,registry::UB_HealingMinion.PostDeathCleanse.DamageReduction,scalable_float_reference,,,,,,,,
